gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ip
AT5G04360,12897.307361375004,1.2471042444107818,0.04582242991908666,27.21602164295785,4.197589422059257e-163,5.1840229362431834e-160,UBP5 targets
AT5G04370,12897.307361375004,1.2471042444107818,0.04582242991908666,27.21602164295785,4.197589422059257e-163,5.1840229362431834e-160,Non-UBP5 targets
AT5G04380,12897.307361375004,1.2471042444107818,0.04582242991908666,27.21602164295785,4.197589422059257e-163,5.1840229362431834e-160,Non-UBP5 targets
AT5G00950,12897.307361375004,1.2471042444107818,0.04582242991908666,27.21602164295785,4.197589422059257e-163,5.1840229362431834e-160,Non-UBP5 targets
AT5G00955,12897.307361375004,1.2471042444107818,0.04582242991908666,27.21602164295785,4.197589422059257e-163,5.1840229362431834e-160,Non-UBP5 targets
AT5G00960,12897.307361375004,1.2471042444107818,0.04582242991908666,27.21602164295785,4.197589422059257e-163,5.1840229362431834e-160,Non-UBP5 targets
AT5G04347,12897.307361375004,1.2471042444107818,0.04582242991908666,27.21602164295785,4.197589422059257e-163,5.1840229362431834e-160,Non-UBP5 targets
AT5G04350,12897.307361375004,1.2471042444107818,0.04582242991908666,27.21602164295785,4.197589422059257e-163,5.1840229362431834e-160,Non-UBP5 targets
AT4G31970,7272.840928439659,1.0340777800692873,0.04625467773766614,22.35617737808205,1.0514202044665043e-110,8.656693016774217e-108,Non-UBP5 targets
AT4G31980,7272.840928439659,1.0340777800692873,0.04625467773766614,22.35617737808205,1.0514202044665043e-110,8.656693016774217e-108,UBP5 targets
AT4G08615,7272.840928439659,1.0340777800692873,0.04625467773766614,22.35617737808205,1.0514202044665043e-110,8.656693016774217e-108,UBP5 targets
AT4G08625,7272.840928439659,1.0340777800692873,0.04625467773766614,22.35617737808205,1.0514202044665043e-110,8.656693016774217e-108,UBP5 targets
AT4G00250,2243.693404997072,-1.8942765435388809,0.09157703119188816,-20.685061733107094,4.721693833448652e-95,3.3321667910337633e-92,Non-UBP5 targets
AT4G00260,2243.693404997072,-1.8942765435388809,0.09157703119188816,-20.685061733107094,4.721693833448652e-95,3.3321667910337633e-92,Non-UBP5 targets
AT3G06820,786.0357526387749,3.2200178337855068,0.1611026933206351,19.98736189578692,7.094900528855027e-89,4.381101076567979e-86,UBP5 targets
AT3G06830,786.0357526387749,3.2200178337855068,0.1611026933206351,19.98736189578692,7.094900528855027e-89,4.381101076567979e-86,UBP5 targets
AT4G35160,7450.4765390037155,-0.8425563451050878,0.0422543481450177,-19.940109884393884,1.8266305413590811e-88,8.20323170392169e-86,Non-UBP5 targets
AT4G35165,7450.4765390037155,-0.8425563451050878,0.0422543481450177,-19.940109884393884,1.8266305413590811e-88,8.20323170392169e-86,Non-UBP5 targets
AT4G35170,7450.4765390037155,-0.8425563451050878,0.0422543481450177,-19.940109884393884,1.8266305413590811e-88,8.20323170392169e-86,Non-UBP5 targets
AT4G35180,7450.4765390037155,-0.8425563451050878,0.0422543481450177,-19.940109884393884,1.8266305413590811e-88,8.20323170392169e-86,Non-UBP5 targets
AT4G09115,7450.4765390037155,-0.8425563451050878,0.0422543481450177,-19.940109884393884,1.8266305413590811e-88,8.20323170392169e-86,Non-UBP5 targets
AT1G68260,7252.455129757157,0.9279128090762514,0.04683277188061618,19.813322419643267,2.284970732035066e-87,9.03020433300258e-85,UBP5 targets
AT1G68270,7252.455129757157,0.9279128090762514,0.04683277188061618,19.813322419643267,2.284970732035066e-87,9.03020433300258e-85,Non-UBP5 targets
AT1G68280,7252.455129757157,0.9279128090762514,0.04683277188061618,19.813322419643267,2.284970732035066e-87,9.03020433300258e-85,Non-UBP5 targets
AT5G37460,4133.3757293817625,1.383990612065676,0.07054029118813097,19.619859639855648,1.0464170046730231e-85,3.692357145060525e-83,UBP5 targets
AT5G37470,4133.3757293817625,1.383990612065676,0.07054029118813097,19.619859639855648,1.0464170046730231e-85,3.692357145060525e-83,UBP5 targets
AT5G05485,4133.3757293817625,1.383990612065676,0.07054029118813097,19.619859639855648,1.0464170046730231e-85,3.692357145060525e-83,Non-UBP5 targets
AT5G03050,1800.0623822643092,1.7918930069614218,0.0922837450051352,19.41721163203455,5.52071756776815e-84,1.7595061151467519e-81,UBP5 targets
AT5G03060,1800.0623822643092,1.7918930069614218,0.0922837450051352,19.41721163203455,5.52071756776815e-84,1.7595061151467519e-81,UBP5 targets
AT5G03070,1800.0623822643092,1.7918930069614218,0.0922837450051352,19.41721163203455,5.52071756776815e-84,1.7595061151467519e-81,UBP5 targets
AT3G20870,6964.386589085272,0.8161485458322448,0.04516029864845498,18.07225749735308,5.271200758603527e-73,1.5781655604546317e-70,UBP5 targets
AT3G20880,6964.386589085272,0.8161485458322448,0.04516029864845498,18.07225749735308,5.271200758603527e-73,1.5781655604546317e-70,Non-UBP5 targets
AT1G01990,711.0496267408294,3.7972803189211426,0.2181246210060052,17.408765234331796,7.079440047425981e-68,2.05720199025202e-65,UBP5 targets
AT1G68340,527.3235336240147,3.619030071906732,0.21441356159179992,16.878736797426246,6.451045334836401e-64,1.8210379402338186e-61,UBP5 targets
AT2G42160,1372.3621481768282,1.6592799001010945,0.0987104671023976,16.809563856889014,2.0769380142277418e-63,5.5459858325865096e-61,UBP5 targets
AT4G12110,858.2730151871351,3.244906674415222,0.20243236121699112,16.0295846716768,7.941172427613082e-58,2.0647048311794012e-55,UBP5 targets
AT1G69310,1747.392111186565,-1.6114587828906766,0.10121404598527572,-15.92129597432659,4.5093896854087546e-57,1.1423787203035511e-54,Non-UBP5 targets
AT1G56345,3896.8765838530376,1.2138472509740594,0.07697404555482894,15.76956547138257,5.039530039642134e-56,1.1579199253875418e-53,UBP5 targets
AT1G56350,3896.8765838530376,1.2138472509740594,0.07697404555482894,15.76956547138257,5.039530039642134e-56,1.1579199253875418e-53,UBP5 targets
AT1G56360,3896.8765838530376,1.2138472509740594,0.07697404555482894,15.76956547138257,5.039530039642134e-56,1.1579199253875418e-53,Non-UBP5 targets
AT1G56380,3896.8765838530376,1.2138472509740594,0.07697404555482894,15.76956547138257,5.039530039642134e-56,1.1579199253875418e-53,Non-UBP5 targets
AT2G43960,929.8767145696984,-1.843571140793719,0.11698055412364214,-15.759637613317883,5.8970153239070365e-56,1.3241479863682166e-53,Non-UBP5 targets
AT5G40260,5065.924704501746,0.9542184023941596,0.06101228612699208,15.639774592416222,3.9010645968094094e-55,8.378808307929776e-53,Non-UBP5 targets
AT5G40270,5065.924704501746,0.9542184023941596,0.06101228612699208,15.639774592416222,3.9010645968094094e-55,8.378808307929776e-53,UBP5 targets
AT3G23610,773.2460046592964,2.3412380641105677,0.155662336398337,15.040491606906013,3.9857909349166033e-51,8.378641369569369e-49,UBP5 targets
AT2G37000,3828.094203605815,0.9512259050526232,0.06375518348022963,14.919977531671549,2.4435564882252324e-50,4.9270077762582236e-48,UBP5 targets
AT2G37010,3828.094203605815,0.9512259050526232,0.06375518348022963,14.919977531671549,2.4435564882252324e-50,4.9270077762582236e-48,Non-UBP5 targets
AT2G25950,1116.576121357065,2.208336021375759,0.14838450190177135,14.882524745324476,4.280368848758302e-50,8.458008845146404e-48,UBP5 targets
AT5G39000,2579.83448806634,-1.0200841404565355,0.0687127359294274,-14.845634170413918,7.424931877827596e-50,1.4107370567872429e-47,Non-UBP5 targets
AT5G39010,2579.83448806634,-1.0200841404565355,0.0687127359294274,-14.845634170413918,7.424931877827596e-50,1.4107370567872429e-47,Non-UBP5 targets
AT4G23820,1557.5345904890394,2.1262313289652752,0.14560003224737356,14.60323391517401,2.6783320264579663e-48,4.9003556335934656e-46,UBP5 targets
AT3G05660,863.1382942361222,2.243787754519836,0.15378485926676147,14.590433448507897,3.231380338434265e-48,5.8047341352237335e-46,UBP5 targets
AT1G50970,6070.596415773135,0.834845042639843,0.05756507244674466,14.50263166805159,1.165926390295313e-47,1.9860952993306372e-45,UBP5 targets
AT1G50980,6070.596415773135,0.834845042639843,0.05756507244674466,14.50263166805159,1.165926390295313e-47,1.9860952993306372e-45,Non-UBP5 targets
AT1G50990,6070.596415773135,0.834845042639843,0.05756507244674466,14.50263166805159,1.165926390295313e-47,1.9860952993306372e-45,Non-UBP5 targets
AT1G30270,1531.4684263857553,2.31650471648199,0.16119168587642815,14.371117864341064,7.855300422220059e-47,1.315429969009054e-44,UBP5 targets
AT5G53810,1598.3991306274424,1.8343926840623088,0.12912623205751467,14.206196950324111,8.385748669045443e-46,1.3582163418060487e-43,UBP5 targets
