gene_id,name,value,mis_reg
AT2G13100,H2Aub-Col,0.9030358586698336,Non-misegulated genes
AT2G13100,H2Aub-ubp5,1.446613237271854,Non-misegulated genes
AT2G13290,H2Aub-Col,0.9428846878306878,Non-misegulated genes
AT2G13290,H2Aub-ubp5,1.8401429595959595,Non-misegulated genes
AT2G13360,H2Aub-Col,2.508032295731707,Non-misegulated genes
AT2G13360,H2Aub-ubp5,2.172185276668961,Non-misegulated genes
AT2G13440,H2Aub-Col,1.105176513916501,Non-misegulated genes
AT2G13440,H2Aub-ubp5,1.4954708311827958,Non-misegulated genes
AT2G13540,H2Aub-Col,0.6812719318463445,Non-misegulated genes
AT2G13540,H2Aub-ubp5,0.5775105281632653,Non-misegulated genes
AT2G13560,H2Aub-Col,0.8798030965834428,Non-misegulated genes
AT2G13560,H2Aub-ubp5,0.8907238628281118,Non-misegulated genes
AT2G13610,H2Aub-Col,2.127420711314476,Non-misegulated genes
AT2G13610,H2Aub-ubp5,1.577799170755643,Non-misegulated genes
AT2G13650,H2Aub-Col,0.9111738531278332,Non-misegulated genes
AT2G13650,H2Aub-ubp5,1.76988953970965,Non-misegulated genes
AT2G13790,H2Aub-Col,0.9755228789473684,Non-misegulated genes
AT2G13790,H2Aub-ubp5,0.855813174733388,Non-misegulated genes
AT2G13820,H2Aub-Col,1.6515127411242605,Non-misegulated genes
AT2G13820,H2Aub-ubp5,1.4649591641337385,Non-misegulated genes
AT2G13840,H2Aub-Col,1.737997550774527,Non-misegulated genes
AT2G13840,H2Aub-ubp5,3.726542852509653,Non-misegulated genes
AT2G14045,H2Aub-Col,1.0099901872213968,Non-misegulated genes
AT2G14045,H2Aub-ubp5,0.81367256,Non-misegulated genes
AT2G14050,H2Aub-Col,1.259697313197026,Downregulated
AT2G14050,H2Aub-ubp5,3.15426011674978,Downregulated
AT2G14080,H2Aub-Col,1.6116499620198532,Non-misegulated genes
AT2G14080,H2Aub-ubp5,0.9970618222222222,Non-misegulated genes
AT2G14110,H2Aub-Col,1.0506510222222225,Non-misegulated genes
AT2G14110,H2Aub-ubp5,2.802593217336683,Non-misegulated genes
AT2G14120,H2Aub-Col,0.6343215142857143,Non-misegulated genes
AT2G14120,H2Aub-ubp5,0.7666627478849408,Non-misegulated genes
AT2G14170,H2Aub-Col,1.066290917205692,Non-misegulated genes
AT2G14170,H2Aub-ubp5,1.27207015625,Non-misegulated genes
AT2G14247,H2Aub-Col,1.868134336483932,Upregulated
AT2G14247,H2Aub-ubp5,3.5803213911564624,Upregulated
AT2G14255,H2Aub-Col,0.9923971264849756,Non-misegulated genes
AT2G14255,H2Aub-ubp5,2.385727766070245,Non-misegulated genes
AT2G14260,H2Aub-Col,0.8534985617977529,Non-misegulated genes
AT2G14260,H2Aub-ubp5,1.091180993031359,Non-misegulated genes
AT2G14285,H2Aub-Col,0.8353439184782608,Non-misegulated genes
AT2G14285,H2Aub-ubp5,1.6310328022249692,Non-misegulated genes
AT2G14530,H2Aub-Col,1.1989568082191782,Non-misegulated genes
AT2G14530,H2Aub-ubp5,2.0556014793322737,Non-misegulated genes
AT2G14580,H2Aub-Col,2.681896470070422,Downregulated
AT2G14580,H2Aub-ubp5,2.4782649042553193,Downregulated
AT2G14610,H2Aub-Col,7.857456821333333,Upregulated
AT2G14610,H2Aub-ubp5,6.574313641655886,Upregulated
AT2G14680,H2Aub-Col,0.7700885530565167,Non-misegulated genes
AT2G14680,H2Aub-ubp5,0.6472803317346123,Non-misegulated genes
AT2G14720,H2Aub-Col,1.2916331607594935,Non-misegulated genes
AT2G14720,H2Aub-ubp5,3.624858713774598,Non-misegulated genes
AT2G14740,H2Aub-Col,1.230586738566553,Non-misegulated genes
AT2G14740,H2Aub-ubp5,2.7420103096573207,Non-misegulated genes
AT2G14750,H2Aub-Col,1.3855307012195122,Non-misegulated genes
AT2G14750,H2Aub-ubp5,3.136158296547055,Non-misegulated genes
AT2G14825,H2Aub-Col,0.849158521072797,Non-misegulated genes
AT2G14825,H2Aub-ubp5,1.3402900199386505,Non-misegulated genes
AT2G14835,H2Aub-Col,0.7556979825726141,Non-misegulated genes
AT2G14835,H2Aub-ubp5,1.736094899068323,Non-misegulated genes
AT2G14850,H2Aub-Col,0.745568008583691,Non-misegulated genes
AT2G14850,H2Aub-ubp5,1.4260456229281768,Non-misegulated genes
AT2G14878,H2Aub-Col,2.948765907063197,Non-misegulated genes
AT2G14878,H2Aub-ubp5,4.092520202786377,Non-misegulated genes
AT2G14880,H2Aub-Col,2.004862865168539,Non-misegulated genes
AT2G14880,H2Aub-ubp5,3.2531053198247535,Non-misegulated genes
AT2G14890,H2Aub-Col,4.789244905325444,Non-misegulated genes
AT2G14890,H2Aub-ubp5,2.7227378808290155,Non-misegulated genes
AT2G14900,H2Aub-Col,1.3431188650963597,Non-misegulated genes
AT2G14900,H2Aub-ubp5,1.0139454486373165,Non-misegulated genes
AT2G14910,H2Aub-Col,1.0744510537109375,Non-misegulated genes
AT2G14910,H2Aub-ubp5,1.068108782167043,Non-misegulated genes
AT2G15000,H2Aub-Col,1.1375339307432433,Downregulated
AT2G15000,H2Aub-ubp5,2.225309777251185,Downregulated
AT2G15042,H2Aub-Col,1.492272698224852,Non-misegulated genes
AT2G15042,H2Aub-ubp5,1.4698835069444445,Non-misegulated genes
AT2G15050,H2Aub-Col,3.3638149758957656,Non-misegulated genes
AT2G15050,H2Aub-ubp5,2.3635783753462603,Non-misegulated genes
AT2G15080,H2Aub-Col,1.7151711660252886,Non-misegulated genes
AT2G15080,H2Aub-ubp5,2.8952410595001985,Non-misegulated genes
AT2G15090,H2Aub-Col,4.296622076598735,Non-misegulated genes
AT2G15090,H2Aub-ubp5,3.037501728506787,Non-misegulated genes
AT2G15230,H2Aub-Col,1.5956147259323503,Non-misegulated genes
AT2G15230,H2Aub-ubp5,2.6235545784232364,Non-misegulated genes
AT2G15240,H2Aub-Col,0.7194876736318409,Non-misegulated genes
AT2G15240,H2Aub-ubp5,0.935340738095238,Non-misegulated genes
AT2G15270,H2Aub-Col,0.6875836132723112,Non-misegulated genes
AT2G15270,H2Aub-ubp5,1.197468322241681,Non-misegulated genes
AT2G15280,H2Aub-Col,0.902843893939394,Non-misegulated genes
AT2G15280,H2Aub-ubp5,1.628374084650113,Non-misegulated genes
AT2G15290,H2Aub-Col,0.677827687763713,Non-misegulated genes
AT2G15290,H2Aub-ubp5,1.639599444771723,Non-misegulated genes
AT2G15292,H2Aub-Col,1.3417999185185183,Non-misegulated genes
AT2G15292,H2Aub-ubp5,2.531376172279793,Non-misegulated genes
AT2G15320,H2Aub-Col,6.0393017614329265,Non-misegulated genes
AT2G15320,H2Aub-ubp5,4.613376147875817,Non-misegulated genes
AT2G15430,H2Aub-Col,1.0429911295143213,Non-misegulated genes
AT2G15430,H2Aub-ubp5,2.545839821146245,Non-misegulated genes
AT2G15530,H2Aub-Col,0.8270987236119585,Non-misegulated genes
AT2G15530,H2Aub-ubp5,1.2777033257176331,Non-misegulated genes
AT2G15560,H2Aub-Col,1.0078976536180309,Non-misegulated genes
AT2G15560,H2Aub-ubp5,1.9491705234215888,Non-misegulated genes
AT2G15570,H2Aub-Col,1.3575878683181226,Non-misegulated genes
AT2G15570,H2Aub-ubp5,1.543141560283688,Non-misegulated genes
AT2G15580,H2Aub-Col,3.654903881533101,Non-misegulated genes
AT2G15580,H2Aub-ubp5,2.974390156690141,Non-misegulated genes
AT2G15620,H2Aub-Col,2.9216177596401027,Non-misegulated genes
AT2G15620,H2Aub-ubp5,3.5630471397379915,Non-misegulated genes
AT2G15690,H2Aub-Col,0.7478210646387833,Non-misegulated genes
AT2G15690,H2Aub-ubp5,1.7002762296564196,Non-misegulated genes
AT2G15695,H2Aub-Col,0.9953273928967814,Non-misegulated genes
AT2G15695,H2Aub-ubp5,1.2231912448979592,Non-misegulated genes
AT2G15820,H2Aub-Col,1.145132349789916,Non-misegulated genes
AT2G15820,H2Aub-ubp5,1.6257620239334027,Non-misegulated genes
AT2G15860,H2Aub-Col,1.3787623409703504,Non-misegulated genes
AT2G15860,H2Aub-ubp5,3.392366821720025,Non-misegulated genes
AT2G15880,H2Aub-Col,1.1646655843071787,Non-misegulated genes
AT2G15880,H2Aub-ubp5,0.9431030178217822,Non-misegulated genes
AT2G15890,H2Aub-Col,1.6298478549946294,Non-misegulated genes
AT2G15890,H2Aub-ubp5,2.6308280604182803,Non-misegulated genes
AT2G15900,H2Aub-Col,0.8194342313348416,Non-misegulated genes
AT2G15900,H2Aub-ubp5,1.9652712932424057,Non-misegulated genes
AT2G15910,H2Aub-Col,0.8780471817204301,Non-misegulated genes
AT2G15910,H2Aub-ubp5,1.253984003177966,Non-misegulated genes
AT2G15960,H2Aub-Col,2.1670254812030074,Non-misegulated genes
AT2G15960,H2Aub-ubp5,2.636405055028463,Non-misegulated genes
AT2G15970,H2Aub-Col,2.092819064257028,Non-misegulated genes
AT2G15970,H2Aub-ubp5,2.4436887881548977,Non-misegulated genes
AT2G16050,H2Aub-Col,2.464940466110532,Upregulated
AT2G16050,H2Aub-ubp5,2.6415778861566483,Upregulated
AT2G16070,H2Aub-Col,0.6735110862831858,Non-misegulated genes
AT2G16070,H2Aub-ubp5,1.2789052735294115,Non-misegulated genes
AT2G16280,H2Aub-Col,1.9500850503533569,Non-misegulated genes
AT2G16280,H2Aub-ubp5,2.365035484333035,Non-misegulated genes
AT2G16365,H2Aub-Col,1.9593705784,Non-misegulated genes
AT2G16365,H2Aub-ubp5,3.019485290504648,Non-misegulated genes
AT2G16370,H2Aub-Col,1.044261730994152,Non-misegulated genes
AT2G16370,H2Aub-ubp5,1.5053008165784834,Non-misegulated genes
AT2G16380,H2Aub-Col,1.4530599866399465,Non-misegulated genes
AT2G16380,H2Aub-ubp5,1.486991938471503,Non-misegulated genes
AT2G16390,H2Aub-Col,0.724550077186964,Downregulated
AT2G16390,H2Aub-ubp5,1.6975478219178082,Downregulated
AT2G16400,H2Aub-Col,1.158515285844749,Non-misegulated genes
AT2G16400,H2Aub-ubp5,1.5008428977777777,Non-misegulated genes
AT2G16405,H2Aub-Col,0.7332427603773585,Non-misegulated genes
AT2G16405,H2Aub-ubp5,1.185462338095238,Non-misegulated genes
AT2G16460,H2Aub-Col,0.8356525449438202,Non-misegulated genes
AT2G16460,H2Aub-ubp5,2.1023779990291263,Non-misegulated genes
AT2G16485,H2Aub-Col,0.8535519,Non-misegulated genes
AT2G16485,H2Aub-ubp5,0.9420164066985646,Non-misegulated genes
AT2G16500,H2Aub-Col,2.326005447213115,Non-misegulated genes
AT2G16500,H2Aub-ubp5,4.392362332011332,Non-misegulated genes
AT2G16510,H2Aub-Col,1.0313026860465115,Non-misegulated genes
AT2G16510,H2Aub-ubp5,2.1414613279503105,Non-misegulated genes
AT2G16530,H2Aub-Col,0.9205365419847328,Downregulated
AT2G16530,H2Aub-ubp5,2.521670160601266,Downregulated
AT2G16600,H2Aub-Col,1.829488268738574,Non-misegulated genes
AT2G16600,H2Aub-ubp5,1.6336430472175378,Non-misegulated genes
AT2G16630,H2Aub-Col,1.294261682959049,Non-misegulated genes
AT2G16630,H2Aub-ubp5,1.2497877860199715,Non-misegulated genes
AT2G16640,H2Aub-Col,0.6720053434504792,Non-misegulated genes
AT2G16640,H2Aub-ubp5,0.5389892996389891,Non-misegulated genes
AT2G16650,H2Aub-Col,1.308273434352518,Non-misegulated genes
AT2G16650,H2Aub-ubp5,1.3719256776447106,Non-misegulated genes
AT2G16700,H2Aub-Col,7.382078823858341,Non-misegulated genes
AT2G16700,H2Aub-ubp5,4.193770175675676,Non-misegulated genes
AT2G16710,H2Aub-Col,0.814982184952978,Non-misegulated genes
AT2G16710,H2Aub-ubp5,2.0066964797371303,Non-misegulated genes
AT2G16720,H2Aub-Col,5.802764582278481,Non-misegulated genes
AT2G16720,H2Aub-ubp5,4.968075008324662,Non-misegulated genes
AT2G16800,H2Aub-Col,0.9913512054140128,Non-misegulated genes
AT2G16800,H2Aub-ubp5,2.5443650032930845,Non-misegulated genes
AT2G16850,H2Aub-Col,7.721165661538461,Non-misegulated genes
AT2G16850,H2Aub-ubp5,4.129888277474196,Non-misegulated genes
AT2G16860,H2Aub-Col,0.6528090860495437,Non-misegulated genes
AT2G16860,H2Aub-ubp5,1.261972272828508,Non-misegulated genes
AT2G16920,H2Aub-Col,0.6439690734725445,Non-misegulated genes
AT2G16920,H2Aub-ubp5,1.202726513002364,Non-misegulated genes
AT2G16930,H2Aub-Col,0.7323410275482094,Non-misegulated genes
AT2G16930,H2Aub-ubp5,1.4050564224299065,Non-misegulated genes
AT2G16940,H2Aub-Col,0.6663205835240275,Non-misegulated genes
AT2G16940,H2Aub-ubp5,0.5922851497206704,Non-misegulated genes
AT2G16950,H2Aub-Col,0.8665685182270091,Non-misegulated genes
AT2G16950,H2Aub-ubp5,0.5442723693931398,Non-misegulated genes
AT2G16980,H2Aub-Col,1.2758010158478603,Non-misegulated genes
AT2G16980,H2Aub-ubp5,1.0595032435320586,Non-misegulated genes
AT2G17020,H2Aub-Col,1.423766262886598,Non-misegulated genes
AT2G17020,H2Aub-ubp5,1.9503520449799197,Non-misegulated genes
AT2G17030,H2Aub-Col,1.0032631831395349,Non-misegulated genes
AT2G17030,H2Aub-ubp5,2.835621970617042,Non-misegulated genes
AT2G17033,H2Aub-Col,0.5992464606557377,Non-misegulated genes
AT2G17033,H2Aub-ubp5,0.7689931962323391,Non-misegulated genes
AT2G17040,H2Aub-Col,3.0135379307450156,Upregulated
AT2G17040,H2Aub-ubp5,3.2128582457305503,Upregulated
AT2G17110,H2Aub-Col,1.0916994935064934,Non-misegulated genes
AT2G17110,H2Aub-ubp5,2.8395665870535716,Non-misegulated genes
AT2G17120,H2Aub-Col,3.993802396551724,Non-misegulated genes
AT2G17120,H2Aub-ubp5,4.34079167264574,Non-misegulated genes
AT2G17130,H2Aub-Col,2.389801690625,Non-misegulated genes
AT2G17130,H2Aub-ubp5,3.76320565018315,Non-misegulated genes
AT2G17150,H2Aub-Col,0.6836394917517675,Non-misegulated genes
AT2G17150,H2Aub-ubp5,0.7402953702163062,Non-misegulated genes
AT2G17190,H2Aub-Col,0.8235597776866284,Non-misegulated genes
AT2G17190,H2Aub-ubp5,1.415763400508044,Non-misegulated genes
AT2G17200,H2Aub-Col,0.8662043311567165,Non-misegulated genes
AT2G17200,H2Aub-ubp5,1.0882293316929137,Non-misegulated genes
AT2G17220,H2Aub-Col,2.0249264623397436,Non-misegulated genes
AT2G17220,H2Aub-ubp5,2.1045375436643834,Non-misegulated genes
AT2G17230,H2Aub-Col,4.026610213878327,Non-misegulated genes
AT2G17230,H2Aub-ubp5,4.654602396341463,Non-misegulated genes
AT2G17240,H2Aub-Col,1.243757633266533,Non-misegulated genes
AT2G17240,H2Aub-ubp5,2.2790567774436092,Non-misegulated genes
AT2G17250,H2Aub-Col,0.9684275152041704,Non-misegulated genes
AT2G17250,H2Aub-ubp5,1.5915438234295416,Non-misegulated genes
AT2G17265,H2Aub-Col,1.4210751417682927,Non-misegulated genes
AT2G17265,H2Aub-ubp5,3.463244660660661,Non-misegulated genes
AT2G17280,H2Aub-Col,2.524508647887324,Upregulated
AT2G17280,H2Aub-ubp5,2.8465878388214905,Upregulated
AT2G17290,H2Aub-Col,1.4872087127319258,Non-misegulated genes
AT2G17290,H2Aub-ubp5,1.2936148240310077,Non-misegulated genes
AT2G17300,H2Aub-Col,8.080349249705536,Non-misegulated genes
AT2G17300,H2Aub-ubp5,6.269773384701912,Non-misegulated genes
AT2G17320,H2Aub-Col,0.992857720231214,Non-misegulated genes
AT2G17320,H2Aub-ubp5,2.337265960072595,Non-misegulated genes
AT2G17340,H2Aub-Col,1.1284435371024737,Non-misegulated genes
AT2G17340,H2Aub-ubp5,1.487986071861472,Non-misegulated genes
AT2G17350,H2Aub-Col,1.4773390953488372,Non-misegulated genes
AT2G17350,H2Aub-ubp5,1.9941866966292137,Non-misegulated genes
AT2G17360,H2Aub-Col,0.9534759547511312,Non-misegulated genes
AT2G17360,H2Aub-ubp5,0.7076261078431373,Non-misegulated genes
AT2G17380,H2Aub-Col,0.6931776911764705,Non-misegulated genes
AT2G17380,H2Aub-ubp5,1.3569992239641655,Non-misegulated genes
AT2G17390,H2Aub-Col,0.9841203227771012,Non-misegulated genes
AT2G17390,H2Aub-ubp5,1.2502742254464283,Non-misegulated genes
AT2G17410,H2Aub-Col,0.7293843123123123,Non-misegulated genes
AT2G17410,H2Aub-ubp5,0.7843671819658814,Non-misegulated genes
AT2G17420,H2Aub-Col,1.714466635522664,Non-misegulated genes
AT2G17420,H2Aub-ubp5,2.4622391754098363,Non-misegulated genes
AT2G17440,H2Aub-Col,1.4263493645454546,Non-misegulated genes
AT2G17440,H2Aub-ubp5,2.0577106677018633,Non-misegulated genes
AT2G17442,H2Aub-Col,1.123488423475259,Non-misegulated genes
AT2G17442,H2Aub-ubp5,1.9997056027777775,Non-misegulated genes
AT2G17450,H2Aub-Col,2.953344511111111,Non-misegulated genes
AT2G17450,H2Aub-ubp5,1.6586787653958943,Non-misegulated genes
AT2G17480,H2Aub-Col,1.0286839645732688,Non-misegulated genes
AT2G17480,H2Aub-ubp5,1.3774653205574914,Non-misegulated genes
AT2G17500,H2Aub-Col,5.9980468295165394,Non-misegulated genes
AT2G17500,H2Aub-ubp5,4.5177935436479775,Non-misegulated genes
AT2G17510,H2Aub-Col,0.6899270888511602,Non-misegulated genes
AT2G17510,H2Aub-ubp5,0.875884252851711,Non-misegulated genes
AT2G17520,H2Aub-Col,1.2757243234042552,Non-misegulated genes
AT2G17520,H2Aub-ubp5,1.2246250025906735,Non-misegulated genes
AT2G17530,H2Aub-Col,1.5308653590831918,Non-misegulated genes
AT2G17530,H2Aub-ubp5,2.1521759634034767,Non-misegulated genes
AT2G17540,H2Aub-Col,1.340431375186846,Non-misegulated genes
AT2G17540,H2Aub-ubp5,2.7410781719226858,Non-misegulated genes
AT2G17550,H2Aub-Col,1.4952971176866174,Non-misegulated genes
AT2G17550,H2Aub-ubp5,1.628378949784792,Non-misegulated genes
AT2G17560,H2Aub-Col,0.7113110785714286,Non-misegulated genes
AT2G17560,H2Aub-ubp5,2.680513932692308,Non-misegulated genes
AT2G17570,H2Aub-Col,0.6777082295345105,Non-misegulated genes
AT2G17570,H2Aub-ubp5,1.703936281542056,Non-misegulated genes
AT2G17580,H2Aub-Col,0.811519991891892,Non-misegulated genes
AT2G17580,H2Aub-ubp5,1.190308206077873,Non-misegulated genes
AT2G17630,H2Aub-Col,1.814959375,Non-misegulated genes
AT2G17630,H2Aub-ubp5,4.324001010438414,Non-misegulated genes
AT2G17640,H2Aub-Col,1.5761735424390244,Non-misegulated genes
AT2G17640,H2Aub-ubp5,2.2922207897782063,Non-misegulated genes
AT2G17670,H2Aub-Col,1.4572587153374232,Non-misegulated genes
AT2G17670,H2Aub-ubp5,3.8881477105022832,Non-misegulated genes
AT2G17690,H2Aub-Col,1.9406792029161604,Upregulated
AT2G17690,H2Aub-ubp5,2.0262538556701033,Upregulated
AT2G17695,H2Aub-Col,1.9299332166802945,Non-misegulated genes
AT2G17695,H2Aub-ubp5,3.286460067936508,Non-misegulated genes
AT2G17700,H2Aub-Col,1.1131435828105396,Non-misegulated genes
AT2G17700,H2Aub-ubp5,1.7314174824675326,Non-misegulated genes
AT2G17705,H2Aub-Col,2.636574849442379,Non-misegulated genes
AT2G17705,H2Aub-ubp5,2.072064384787472,Non-misegulated genes
AT2G17710,H2Aub-Col,1.7364622205128204,Non-misegulated genes
AT2G17710,H2Aub-ubp5,1.043319651416122,Non-misegulated genes
AT2G17720,H2Aub-Col,1.0280265651644336,Non-misegulated genes
AT2G17720,H2Aub-ubp5,1.8270526245059289,Non-misegulated genes
AT2G17730,H2Aub-Col,1.396839484949833,Non-misegulated genes
AT2G17730,H2Aub-ubp5,1.9476513720106288,Non-misegulated genes
AT2G17760,H2Aub-Col,0.8953261941838649,Non-misegulated genes
AT2G17760,H2Aub-ubp5,1.9878627523510972,Non-misegulated genes
AT2G17780,H2Aub-Col,1.433116795420975,Non-misegulated genes
AT2G17780,H2Aub-ubp5,1.6084219060308556,Non-misegulated genes
AT2G17787,H2Aub-Col,0.9364223273231622,Non-misegulated genes
AT2G17787,H2Aub-ubp5,1.51273258008658,Non-misegulated genes
AT2G17790,H2Aub-Col,0.9128999078091108,Non-misegulated genes
AT2G17790,H2Aub-ubp5,1.3322430044987146,Non-misegulated genes
AT2G17800,H2Aub-Col,1.451682558080808,Non-misegulated genes
AT2G17800,H2Aub-ubp5,2.687476364604125,Non-misegulated genes
AT2G17820,H2Aub-Col,1.4607012093531468,Non-misegulated genes
AT2G17820,H2Aub-ubp5,1.5670734779137838,Non-misegulated genes
AT2G17840,H2Aub-Col,0.9938412958937198,Non-misegulated genes
AT2G17840,H2Aub-ubp5,2.2864353942622953,Non-misegulated genes
AT2G17870,H2Aub-Col,1.672285927251732,Non-misegulated genes
AT2G17870,H2Aub-ubp5,1.898844754189944,Non-misegulated genes
AT2G17880,H2Aub-Col,3.791301714097497,Downregulated
AT2G17880,H2Aub-ubp5,6.238210704826038,Downregulated
AT2G17930,H2Aub-Col,0.7796147303558191,Non-misegulated genes
AT2G17930,H2Aub-ubp5,1.0473494526166902,Non-misegulated genes
AT2G17970,H2Aub-Col,0.8221695115384615,Non-misegulated genes
AT2G17970,H2Aub-ubp5,1.9622885004651165,Non-misegulated genes
AT2G17972,H2Aub-Col,2.3575881182572616,Non-misegulated genes
AT2G17972,H2Aub-ubp5,2.3241427903846152,Non-misegulated genes
AT2G17975,H2Aub-Col,1.2951363901292596,Non-misegulated genes
AT2G17975,H2Aub-ubp5,2.5262050444611908,Non-misegulated genes
AT2G17980,H2Aub-Col,0.887878170673077,Non-misegulated genes
AT2G17980,H2Aub-ubp5,1.4440937773892777,Non-misegulated genes
AT2G17990,H2Aub-Col,1.1731370894800484,Non-misegulated genes
AT2G17990,H2Aub-ubp5,1.6771614108606558,Non-misegulated genes
AT2G18020,H2Aub-Col,2.323128975703325,Non-misegulated genes
AT2G18020,H2Aub-ubp5,1.6277731497093024,Non-misegulated genes
AT2G18030,H2Aub-Col,0.6250967115839243,Non-misegulated genes
AT2G18030,H2Aub-ubp5,1.759822652173913,Non-misegulated genes
AT2G18040,H2Aub-Col,0.7101190726577438,Non-misegulated genes
AT2G18040,H2Aub-ubp5,1.029928142857143,Non-misegulated genes
AT2G18090,H2Aub-Col,0.958524222486144,Non-misegulated genes
AT2G18090,H2Aub-ubp5,0.7759265846867749,Non-misegulated genes
AT2G18110,H2Aub-Col,1.1093962329149234,Non-misegulated genes
AT2G18110,H2Aub-ubp5,1.646545027479092,Non-misegulated genes
AT2G18150,H2Aub-Col,2.051551270652174,Non-misegulated genes
AT2G18150,H2Aub-ubp5,1.953177037563452,Non-misegulated genes
AT2G18160,H2Aub-Col,3.1859224817813767,Non-misegulated genes
AT2G18160,H2Aub-ubp5,2.2343025082872927,Non-misegulated genes
AT2G18193,H2Aub-Col,2.0011921042281218,Upregulated
AT2G18193,H2Aub-ubp5,2.4800609354581673,Upregulated
AT2G18220,H2Aub-Col,0.7845111718098415,Non-misegulated genes
AT2G18220,H2Aub-ubp5,1.1755785026223775,Non-misegulated genes
AT2G18240,H2Aub-Col,0.7475598871681416,Non-misegulated genes
AT2G18240,H2Aub-ubp5,2.010756255319149,Non-misegulated genes
AT2G18245,H2Aub-Col,1.1708325393133998,Non-misegulated genes
AT2G18245,H2Aub-ubp5,2.913690755957272,Non-misegulated genes
AT2G18250,H2Aub-Col,1.0357947113997117,Non-misegulated genes
AT2G18250,H2Aub-ubp5,3.64386672633552,Non-misegulated genes
AT2G18280,H2Aub-Col,1.802515826048951,Non-misegulated genes
AT2G18280,H2Aub-ubp5,2.5971250678851177,Non-misegulated genes
AT2G18290,H2Aub-Col,1.1631975060240964,Non-misegulated genes
AT2G18290,H2Aub-ubp5,2.1029597683615817,Non-misegulated genes
AT2G18300,H2Aub-Col,2.860889421302578,Non-misegulated genes
AT2G18300,H2Aub-ubp5,1.9339998201099764,Non-misegulated genes
AT2G18330,H2Aub-Col,0.8442728828491096,Non-misegulated genes
AT2G18330,H2Aub-ubp5,1.7860333786574871,Non-misegulated genes
AT2G18350,H2Aub-Col,2.8521474742785444,Non-misegulated genes
AT2G18350,H2Aub-ubp5,2.739576654692931,Non-misegulated genes
AT2G18370,H2Aub-Col,1.956887800933126,Downregulated
AT2G18370,H2Aub-ubp5,1.640432327247191,Downregulated
AT2G18400,H2Aub-Col,0.9424963234501348,Non-misegulated genes
AT2G18400,H2Aub-ubp5,1.823019929236499,Non-misegulated genes
AT2G18410,H2Aub-Col,0.7541178286604361,Non-misegulated genes
AT2G18410,H2Aub-ubp5,1.6470817197049523,Non-misegulated genes
AT2G18440,H2Aub-Col,1.493559826848249,Non-misegulated genes
AT2G18440,H2Aub-ubp5,1.059208837804878,Non-misegulated genes
AT2G18465,H2Aub-Col,0.814682196347032,Non-misegulated genes
AT2G18465,H2Aub-ubp5,2.5747592591836734,Non-misegulated genes
AT2G18510,H2Aub-Col,1.3952261011850502,Non-misegulated genes
AT2G18510,H2Aub-ubp5,2.069005179022082,Non-misegulated genes
AT2G18630,H2Aub-Col,1.130008717611336,Non-misegulated genes
AT2G18630,H2Aub-ubp5,1.5782741940575673,Non-misegulated genes
AT2G18700,H2Aub-Col,3.030146480769231,Non-misegulated genes
AT2G18700,H2Aub-ubp5,4.368659281978397,Non-misegulated genes
AT2G18710,H2Aub-Col,0.7996426378299121,Non-misegulated genes
AT2G18710,H2Aub-ubp5,1.4139211821862347,Non-misegulated genes
AT2G18730,H2Aub-Col,1.209544208955224,Non-misegulated genes
AT2G18730,H2Aub-ubp5,2.234281026923077,Non-misegulated genes
AT2G18740,H2Aub-Col,0.6479769380165289,Non-misegulated genes
AT2G18740,H2Aub-ubp5,0.9562838968531469,Non-misegulated genes
AT2G18750,H2Aub-Col,0.9213671532976828,Non-misegulated genes
AT2G18750,H2Aub-ubp5,0.7035565851428571,Non-misegulated genes
AT2G18760,H2Aub-Col,0.686019741011984,Non-misegulated genes
AT2G18760,H2Aub-ubp5,0.5834046675148431,Non-misegulated genes
AT2G18770,H2Aub-Col,0.7866668320493067,Non-misegulated genes
AT2G18770,H2Aub-ubp5,2.551046549950544,Non-misegulated genes
AT2G18790,H2Aub-Col,1.3905289628008752,Non-misegulated genes
AT2G18790,H2Aub-ubp5,3.037958443719413,Non-misegulated genes
AT2G18840,H2Aub-Col,1.372625863122172,Non-misegulated genes
AT2G18840,H2Aub-ubp5,2.3035481859430607,Non-misegulated genes
AT2G18850,H2Aub-Col,1.2505853601933925,Downregulated
AT2G18850,H2Aub-ubp5,1.7879913744292235,Downregulated
AT2G18860,H2Aub-Col,1.3283764034021872,Non-misegulated genes
AT2G18860,H2Aub-ubp5,1.6641295561613958,Non-misegulated genes
AT2G18876,H2Aub-Col,0.8058356020524515,Non-misegulated genes
AT2G18876,H2Aub-ubp5,2.2660330128824477,Non-misegulated genes
AT2G18890,H2Aub-Col,2.623562524220305,Non-misegulated genes
AT2G18890,H2Aub-ubp5,2.821944308476737,Non-misegulated genes
AT2G18910,H2Aub-Col,0.8912823333333333,Non-misegulated genes
AT2G18910,H2Aub-ubp5,2.162106373006135,Non-misegulated genes
AT2G18915,H2Aub-Col,1.2728034409052809,Non-misegulated genes
AT2G18915,H2Aub-ubp5,1.872304372940156,Non-misegulated genes
AT2G18940,H2Aub-Col,0.8751861638297872,Non-misegulated genes
AT2G18940,H2Aub-ubp5,1.6106084737810489,Non-misegulated genes
AT2G18950,H2Aub-Col,2.10337708232291,Non-misegulated genes
AT2G18950,H2Aub-ubp5,3.153424943312102,Non-misegulated genes
