gene_id,name,value,mis_reg
AT1G15130,H3K27-Col,0.5866770681818182,Non-misegulated genes
AT1G15130,H3K27-ubp5,0.8381593622559653,Non-misegulated genes
AT1G15140,H3K27-Col,0.4552445460750853,Non-misegulated genes
AT1G15140,H3K27-ubp5,0.6060153368146214,Non-misegulated genes
AT1G15170,H3K27-Col,0.5885470615384615,Non-misegulated genes
AT1G15170,H3K27-ubp5,0.7503653946428571,Non-misegulated genes
AT1G15175,H3K27-Col,0.5246249684684685,Non-misegulated genes
AT1G15175,H3K27-ubp5,0.6621288951310862,Non-misegulated genes
AT1G15180,H3K27-Col,0.47268516717325226,Non-misegulated genes
AT1G15180,H3K27-ubp5,0.6833026653306613,Non-misegulated genes
AT1G15200,H3K27-Col,0.5273287577777778,Non-misegulated genes
AT1G15200,H3K27-ubp5,0.6065496050583657,Non-misegulated genes
AT1G15210,H3K27-Col,0.8139444301821336,Non-misegulated genes
AT1G15210,H3K27-ubp5,0.8789113199105145,Non-misegulated genes
AT1G15215,H3K27-Col,0.493832209375,Downregulated
AT1G15215,H3K27-ubp5,1.3772392272727272,Downregulated
AT1G15220,H3K27-Col,0.5405878772727273,Non-misegulated genes
AT1G15220,H3K27-ubp5,0.7103473737373738,Non-misegulated genes
AT1G15230,H3K27-Col,0.5217987857142857,Non-misegulated genes
AT1G15230,H3K27-ubp5,0.5077353602484472,Non-misegulated genes
AT1G15240,H3K27-Col,0.5991285603917301,Non-misegulated genes
AT1G15240,H3K27-ubp5,0.7377650386303776,Non-misegulated genes
AT1G15260,H3K27-Col,0.1735848108108108,Non-misegulated genes
AT1G15260,H3K27-ubp5,0.3004866231884058,Non-misegulated genes
AT1G15270,H3K27-Col,0.34333185454545456,Non-misegulated genes
AT1G15270,H3K27-ubp5,0.42338561437908495,Non-misegulated genes
AT1G15280,H3K27-Col,0.5028552463556851,Non-misegulated genes
AT1G15280,H3K27-ubp5,0.6371109169590643,Non-misegulated genes
AT1G15290,H3K27-Col,0.5593340966257668,Non-misegulated genes
AT1G15290,H3K27-ubp5,0.8657407655279503,Non-misegulated genes
AT1G15310,H3K27-Col,0.6944561859296482,Upregulated
AT1G15310,H3K27-ubp5,0.8397707064471879,Upregulated
AT1G15350,H3K27-Col,0.4600526886446886,Non-misegulated genes
AT1G15350,H3K27-ubp5,0.5700524736842105,Non-misegulated genes
AT1G15370,H3K27-Col,0.4488934495798319,Non-misegulated genes
AT1G15370,H3K27-ubp5,0.7149680601092896,Non-misegulated genes
AT1G15380,H3K27-Col,1.9147178212703104,Non-misegulated genes
AT1G15380,H3K27-ubp5,1.79868444778481,Non-misegulated genes
AT1G15390,H3K27-Col,0.3626600955882353,Non-misegulated genes
AT1G15390,H3K27-ubp5,0.4690868810810811,Non-misegulated genes
AT1G15400,H3K27-Col,0.2852037391304348,Non-misegulated genes
AT1G15400,H3K27-ubp5,0.4697146464646465,Non-misegulated genes
AT1G15410,H3K27-Col,0.6670774532224533,Non-misegulated genes
AT1G15410,H3K27-ubp5,0.7295845195530726,Non-misegulated genes
AT1G15420,H3K27-Col,0.4616963913043478,Non-misegulated genes
AT1G15420,H3K27-ubp5,0.6767028242894056,Non-misegulated genes
AT1G15430,H3K27-Col,0.39777525791855206,Non-misegulated genes
AT1G15430,H3K27-ubp5,0.5067052880794702,Non-misegulated genes
AT1G15440,H3K27-Col,0.6001539780775716,Non-misegulated genes
AT1G15440,H3K27-ubp5,0.7305942997275204,Non-misegulated genes
AT1G15470,H3K27-Col,0.5192599490084986,Non-misegulated genes
AT1G15470,H3K27-ubp5,0.7425007430278885,Non-misegulated genes
AT1G15480,H3K27-Col,0.7259391370656371,Non-misegulated genes
AT1G15480,H3K27-ubp5,0.7308043327464788,Non-misegulated genes
AT1G15500,H3K27-Col,0.6235303116591928,Non-misegulated genes
AT1G15500,H3K27-ubp5,0.8355932779661017,Non-misegulated genes
AT1G15570,H3K27-Col,0.6852995428571429,Non-misegulated genes
AT1G15570,H3K27-ubp5,0.7897799690976515,Non-misegulated genes
AT1G15670,H3K27-Col,0.25352656097560977,Non-misegulated genes
AT1G15670,H3K27-ubp5,0.32578344444444446,Non-misegulated genes
AT1G15690,H3K27-Col,0.49004121933085504,Non-misegulated genes
AT1G15690,H3K27-ubp5,0.6322555577464789,Non-misegulated genes
AT1G15710,H3K27-Col,0.3133968591549296,Non-misegulated genes
AT1G15710,H3K27-ubp5,0.4452076485355649,Non-misegulated genes
AT1G15730,H3K27-Col,0.48090280661577606,Non-misegulated genes
AT1G15730,H3K27-ubp5,1.1046952603305784,Non-misegulated genes
AT1G15740,H3K27-Col,0.5000363765323993,Non-misegulated genes
AT1G15740,H3K27-ubp5,0.6301547048114434,Non-misegulated genes
AT1G15750,H3K27-Col,0.4667653728222996,Non-misegulated genes
AT1G15750,H3K27-ubp5,0.6783118978040541,Non-misegulated genes
AT1G15780,H3K27-Col,0.5887643584558824,Non-misegulated genes
AT1G15780,H3K27-ubp5,0.7600332605583393,Non-misegulated genes
AT1G15800,H3K27-Col,0.35595798615916957,Non-misegulated genes
AT1G15800,H3K27-ubp5,0.39988680277777777,Non-misegulated genes
AT1G15810,H3K27-Col,0.4695402760736197,Non-misegulated genes
AT1G15810,H3K27-ubp5,0.5632189390862944,Non-misegulated genes
AT1G15820,H3K27-Col,0.5337479082125604,Non-misegulated genes
AT1G15820,H3K27-ubp5,0.6654457872340426,Non-misegulated genes
AT1G15860,H3K27-Col,0.3977186274509804,Non-misegulated genes
AT1G15860,H3K27-ubp5,0.4536803222222222,Non-misegulated genes
AT1G15870,H3K27-Col,0.2673568018018018,Non-misegulated genes
AT1G15870,H3K27-ubp5,0.3174882214285714,Non-misegulated genes
AT1G15880,H3K27-Col,0.2118440375,Non-misegulated genes
AT1G15880,H3K27-ubp5,0.26570440384615385,Non-misegulated genes
AT1G15910,H3K27-Col,0.5827743516666667,Non-misegulated genes
AT1G15910,H3K27-ubp5,0.7014052281879195,Non-misegulated genes
AT1G15920,H3K27-Col,0.4121469592760181,Non-misegulated genes
AT1G15920,H3K27-ubp5,0.4959201895910781,Non-misegulated genes
AT1G15930,H3K27-Col,0.4094899100529101,Non-misegulated genes
AT1G15930,H3K27-ubp5,0.662370205479452,Non-misegulated genes
AT1G15940,H3K27-Col,0.6252628444444445,Non-misegulated genes
AT1G15940,H3K27-ubp5,0.7694048891966759,Non-misegulated genes
AT1G15950,H3K27-Col,0.3291221948881789,Non-misegulated genes
AT1G15950,H3K27-ubp5,0.4225836502242152,Non-misegulated genes
AT1G15980,H3K27-Col,0.5170641090342679,Non-misegulated genes
AT1G15980,H3K27-ubp5,0.7955804763860369,Non-misegulated genes
AT1G16000,H3K27-Col,0.3760314736842105,Non-misegulated genes
AT1G16000,H3K27-ubp5,0.6478595375,Non-misegulated genes
AT1G16010,H3K27-Col,0.5370086902173913,Non-misegulated genes
AT1G16010,H3K27-ubp5,0.6512068433179723,Non-misegulated genes
AT1G16020,H3K27-Col,0.6419306506024096,Non-misegulated genes
AT1G16020,H3K27-ubp5,0.714421684659091,Non-misegulated genes
AT1G16080,H3K27-Col,0.5954623006756756,Non-misegulated genes
AT1G16080,H3K27-ubp5,0.5851300340557275,Non-misegulated genes
AT1G16130,H3K27-Col,0.661948948051948,Non-misegulated genes
AT1G16130,H3K27-ubp5,0.715557229903537,Non-misegulated genes
AT1G16170,H3K27-Col,0.36350352482269505,Non-misegulated genes
AT1G16170,H3K27-ubp5,0.5423576868686869,Non-misegulated genes
AT1G16180,H3K27-Col,0.4459923917808219,Non-misegulated genes
AT1G16180,H3K27-ubp5,0.5631546737739872,Non-misegulated genes
AT1G16190,H3K27-Col,0.4709158602941176,Non-misegulated genes
AT1G16190,H3K27-ubp5,0.5916971096654275,Non-misegulated genes
AT1G16210,H3K27-Col,0.3502456685082873,Non-misegulated genes
AT1G16210,H3K27-ubp5,0.5686186254681648,Non-misegulated genes
AT1G16240,H3K27-Col,0.5415951869158878,Non-misegulated genes
AT1G16240,H3K27-ubp5,0.605298262295082,Non-misegulated genes
AT1G16250,H3K27-Col,0.604246625,Non-misegulated genes
AT1G16250,H3K27-ubp5,0.6806610609037328,Non-misegulated genes
AT1G16270,H3K27-Col,0.6363985086767896,Non-misegulated genes
AT1G16270,H3K27-ubp5,0.7427701876106195,Non-misegulated genes
AT1G16280,H3K27-Col,0.5302170732265447,Non-misegulated genes
AT1G16280,H3K27-ubp5,0.6599654166666666,Non-misegulated genes
AT1G16320,H3K27-Col,0.5367891272727273,Non-misegulated genes
AT1G16320,H3K27-ubp5,0.6517283412698412,Non-misegulated genes
AT1G16340,H3K27-Col,0.5739867838899804,Downregulated
AT1G16340,H3K27-ubp5,1.8155667493606136,Downregulated
AT1G16350,H3K27-Col,0.6644085023474179,Non-misegulated genes
AT1G16350,H3K27-ubp5,2.0404748535300317,Non-misegulated genes
AT1G16400,H3K27-Col,8.377770690230731,Non-misegulated genes
AT1G16400,H3K27-ubp5,7.379047886920271,Non-misegulated genes
AT1G16410,H3K27-Col,7.581056386729858,Non-misegulated genes
AT1G16410,H3K27-ubp5,5.9177459540347295,Non-misegulated genes
AT1G16460,H3K27-Col,0.5579813220675944,Non-misegulated genes
AT1G16460,H3K27-ubp5,0.687625,Non-misegulated genes
AT1G16470,H3K27-Col,0.529583054631829,Non-misegulated genes
AT1G16470,H3K27-ubp5,0.5306877489878542,Non-misegulated genes
AT1G16500,H3K27-Col,1.2084267681498828,Non-misegulated genes
AT1G16500,H3K27-ubp5,1.3901844876404494,Non-misegulated genes
AT1G16520,H3K27-Col,0.8060431261770244,Non-misegulated genes
AT1G16520,H3K27-ubp5,0.997062417047184,Non-misegulated genes
AT1G16540,H3K27-Col,0.4399924707560628,Non-misegulated genes
AT1G16540,H3K27-ubp5,0.5344409318918919,Non-misegulated genes
AT1G16560,H3K27-Col,0.2534973716216216,Non-misegulated genes
AT1G16560,H3K27-ubp5,0.33280010426540285,Non-misegulated genes
AT1G16570,H3K27-Col,0.3995922676056338,Non-misegulated genes
AT1G16570,H3K27-ubp5,0.47950139420289856,Non-misegulated genes
AT1G16610,H3K27-Col,0.32019467567567567,Non-misegulated genes
AT1G16610,H3K27-ubp5,0.3626571008902077,Non-misegulated genes
AT1G16680,H3K27-Col,0.6019324122137405,Non-misegulated genes
AT1G16680,H3K27-ubp5,0.7396315663824604,Non-misegulated genes
AT1G16690,H3K27-Col,0.6756379085545723,Non-misegulated genes
AT1G16690,H3K27-ubp5,0.8053091504739337,Non-misegulated genes
AT1G16700,H3K27-Col,0.5007936676217765,Non-misegulated genes
AT1G16700,H3K27-ubp5,0.6878132602150537,Non-misegulated genes
AT1G16710,H3K27-Col,0.6019406367956551,Non-misegulated genes
AT1G16710,H3K27-ubp5,0.7571145402843602,Non-misegulated genes
AT1G16720,H3K27-Col,0.580203549833887,Non-misegulated genes
AT1G16720,H3K27-ubp5,0.688838860724234,Non-misegulated genes
AT1G16740,H3K27-Col,0.42777483582089554,Non-misegulated genes
AT1G16740,H3K27-ubp5,0.48877220657276993,Non-misegulated genes
AT1G16750,H3K27-Col,0.761625623655914,Non-misegulated genes
AT1G16750,H3K27-ubp5,0.7492579170731707,Non-misegulated genes
AT1G16790,H3K27-Col,0.24094232727272727,Non-misegulated genes
AT1G16790,H3K27-ubp5,0.4237818793103448,Non-misegulated genes
AT1G16810,H3K27-Col,0.4739137923497268,Non-misegulated genes
AT1G16810,H3K27-ubp5,0.5511245924170616,Non-misegulated genes
AT1G16840,H3K27-Col,0.4418598453038674,Non-misegulated genes
AT1G16840,H3K27-ubp5,0.5706146869918699,Non-misegulated genes
AT1G16850,H3K27-Col,0.8893000130434783,Non-misegulated genes
AT1G16850,H3K27-ubp5,0.7278226117021277,Non-misegulated genes
AT1G16860,H3K27-Col,0.5151807474120083,Non-misegulated genes
AT1G16860,H3K27-ubp5,0.6498509951690822,Non-misegulated genes
AT1G16870,H3K27-Col,0.4884992127659574,Non-misegulated genes
AT1G16870,H3K27-ubp5,0.6275710464646465,Non-misegulated genes
AT1G16880,H3K27-Col,0.4601333031914894,Non-misegulated genes
AT1G16880,H3K27-ubp5,0.5538717671517671,Non-misegulated genes
AT1G16890,H3K27-Col,0.4746723018292683,Non-misegulated genes
AT1G16890,H3K27-ubp5,0.5686042566585956,Non-misegulated genes
AT1G16916,H3K27-Col,0.32141990410958904,Non-misegulated genes
AT1G16916,H3K27-ubp5,0.5680821900826446,Non-misegulated genes
AT1G16920,H3K27-Col,0.45268836486486486,Non-misegulated genes
AT1G16920,H3K27-ubp5,0.6904001670644392,Non-misegulated genes
AT1G16960,H3K27-Col,0.6839240538116592,Non-misegulated genes
AT1G16960,H3K27-ubp5,0.783947046692607,Non-misegulated genes
AT1G17060,H3K27-Col,2.137246174852652,Non-misegulated genes
AT1G17060,H3K27-ubp5,1.7136653790238836,Non-misegulated genes
AT1G17070,H3K27-Col,0.5712214613733906,Non-misegulated genes
AT1G17070,H3K27-ubp5,0.7489468952879581,Non-misegulated genes
AT1G17080,H3K27-Col,0.33161482835820894,Non-misegulated genes
AT1G17080,H3K27-ubp5,0.4992312586206897,Non-misegulated genes
AT1G17100,H3K27-Col,0.4055586279069767,Non-misegulated genes
AT1G17100,H3K27-ubp5,0.5036913694267516,Non-misegulated genes
AT1G17110,H3K27-Col,0.5323326211562116,Non-misegulated genes
AT1G17110,H3K27-ubp5,0.6682696028169014,Non-misegulated genes
AT1G17120,H3K27-Col,0.4999428939393939,Non-misegulated genes
AT1G17120,H3K27-ubp5,0.5623244262734585,Non-misegulated genes
AT1G17130,H3K27-Col,0.3705302277227723,Non-misegulated genes
AT1G17130,H3K27-ubp5,0.5014503342939481,Non-misegulated genes
AT1G17140,H3K27-Col,0.5853496815286624,Non-misegulated genes
AT1G17140,H3K27-ubp5,0.6441694314720812,Non-misegulated genes
AT1G17147,H3K27-Col,0.1947842647058823,Non-misegulated genes
AT1G17147,H3K27-ubp5,0.1990735737704918,Non-misegulated genes
AT1G17170,H3K27-Col,0.24067270175438596,Downregulated
AT1G17170,H3K27-ubp5,0.41199846788990824,Downregulated
AT1G17180,H3K27-Col,0.7186214343891403,Non-misegulated genes
AT1G17180,H3K27-ubp5,0.7949451821862348,Non-misegulated genes
AT1G17190,H3K27-Col,3.1253103591549296,Non-misegulated genes
AT1G17190,H3K27-ubp5,3.1498462887700533,Non-misegulated genes
AT1G17200,H3K27-Col,1.0000385318627452,Non-misegulated genes
AT1G17200,H3K27-ubp5,0.8568850259067358,Non-misegulated genes
AT1G17210,H3K27-Col,0.5657175113835377,Non-misegulated genes
AT1G17210,H3K27-ubp5,0.5645038659517426,Non-misegulated genes
AT1G17220,H3K27-Col,0.3937793226351351,Non-misegulated genes
AT1G17220,H3K27-ubp5,0.5555709280973451,Non-misegulated genes
AT1G17280,H3K27-Col,0.4718458110882957,Non-misegulated genes
AT1G17280,H3K27-ubp5,0.5434946730103806,Non-misegulated genes
AT1G17290,H3K27-Col,0.4921080192307693,Non-misegulated genes
AT1G17290,H3K27-ubp5,0.6087141825842697,Non-misegulated genes
AT1G17340,H3K27-Col,0.615977938095238,Non-misegulated genes
AT1G17340,H3K27-ubp5,0.7405082266791044,Non-misegulated genes
AT1G17350,H3K27-Col,0.5343883773148148,Non-misegulated genes
AT1G17350,H3K27-ubp5,0.6424955204991087,Non-misegulated genes
AT1G17360,H3K27-Col,0.6408299131378936,Non-misegulated genes
AT1G17360,H3K27-ubp5,0.7259380760346487,Non-misegulated genes
AT1G17370,H3K27-Col,0.513096945386064,Non-misegulated genes
AT1G17370,H3K27-ubp5,0.7281300147710488,Non-misegulated genes
AT1G17380,H3K27-Col,1.30645891374269,Upregulated
AT1G17380,H3K27-ubp5,0.9826629381270904,Upregulated
AT1G17430,H3K27-Col,0.2384207244094488,Non-misegulated genes
AT1G17430,H3K27-ubp5,0.6476063067846608,Non-misegulated genes
AT1G17440,H3K27-Col,0.5104379158075601,Non-misegulated genes
AT1G17440,H3K27-ubp5,0.6493999986468201,Non-misegulated genes
AT1G17450,H3K27-Col,0.6962037912735849,Non-misegulated genes
AT1G17450,H3K27-ubp5,1.0488524161823871,Non-misegulated genes
AT1G17455,H3K27-Col,0.42958451295336786,Non-misegulated genes
AT1G17455,H3K27-ubp5,0.551437332,Non-misegulated genes
AT1G17470,H3K27-Col,0.5464014917431192,Non-misegulated genes
AT1G17470,H3K27-ubp5,0.7024936376210235,Non-misegulated genes
AT1G17490,H3K27-Col,0.2991488674698795,Non-misegulated genes
AT1G17490,H3K27-ubp5,0.46928753435114506,Non-misegulated genes
AT1G17500,H3K27-Col,0.6442034704142012,Non-misegulated genes
AT1G17500,H3K27-ubp5,0.7224380547138047,Non-misegulated genes
AT1G17510,H3K27-Col,0.3488501683168317,Upregulated
AT1G17510,H3K27-ubp5,0.5499667173913043,Upregulated
AT1G17520,H3K27-Col,0.4675082414698163,Non-misegulated genes
AT1G17520,H3K27-ubp5,0.5761331124744377,Non-misegulated genes
AT1G17530,H3K27-Col,0.39096548837209305,Non-misegulated genes
AT1G17530,H3K27-ubp5,0.4682392626728111,Non-misegulated genes
AT1G17550,H3K27-Col,0.48794495871559634,Non-misegulated genes
AT1G17550,H3K27-ubp5,0.5764987904411765,Non-misegulated genes
AT1G17560,H3K27-Col,0.90844727852349,Non-misegulated genes
AT1G17560,H3K27-ubp5,0.7902443252595156,Non-misegulated genes
AT1G17580,H3K27-Col,0.6906907662072486,Non-misegulated genes
AT1G17580,H3K27-ubp5,0.8019538826487845,Non-misegulated genes
AT1G17590,H3K27-Col,0.6268182232558139,Non-misegulated genes
AT1G17590,H3K27-ubp5,0.7147428996212121,Non-misegulated genes
AT1G17610,H3K27-Col,0.8598934982035928,Upregulated
AT1G17610,H3K27-ubp5,0.7730894360313316,Upregulated
AT1G17650,H3K27-Col,0.5320313538461539,Non-misegulated genes
AT1G17650,H3K27-ubp5,0.7728305561139028,Non-misegulated genes
AT1G17665,H3K27-Col,0.5605715056497175,Non-misegulated genes
AT1G17665,H3K27-ubp5,0.679299231277533,Non-misegulated genes
AT1G17680,H3K27-Col,0.6185415347985348,Non-misegulated genes
AT1G17680,H3K27-ubp5,0.6929198526890101,Non-misegulated genes
AT1G17690,H3K27-Col,0.579533,Non-misegulated genes
AT1G17690,H3K27-ubp5,0.779059950925181,Non-misegulated genes
AT1G17710,H3K27-Col,3.984548148777896,Downregulated
AT1G17710,H3K27-ubp5,5.215628278004074,Downregulated
AT1G17720,H3K27-Col,0.4989603884408602,Non-misegulated genes
AT1G17720,H3K27-ubp5,0.6408674070138151,Non-misegulated genes
AT1G17730,H3K27-Col,0.4515109464285714,Non-misegulated genes
AT1G17730,H3K27-ubp5,1.0413272776349614,Non-misegulated genes
AT1G17760,H3K27-Col,0.3037927819025522,Non-misegulated genes
AT1G17760,H3K27-ubp5,0.3951921496183206,Non-misegulated genes
AT1G17790,H3K27-Col,0.3597428284518828,Non-misegulated genes
AT1G17790,H3K27-ubp5,0.4497989041533546,Non-misegulated genes
AT1G17840,H3K27-Col,0.4295636237373737,Non-misegulated genes
AT1G17840,H3K27-ubp5,0.4613406747967479,Non-misegulated genes
AT1G17850,H3K27-Col,0.384197642599278,Non-misegulated genes
AT1G17850,H3K27-ubp5,0.5405901894977169,Non-misegulated genes
AT1G17880,H3K27-Col,0.2567618,Non-misegulated genes
AT1G17880,H3K27-ubp5,0.3684457154471545,Non-misegulated genes
AT1G17890,H3K27-Col,0.17456769565217392,Non-misegulated genes
AT1G17890,H3K27-ubp5,0.19266111627906976,Non-misegulated genes
AT1G17940,H3K27-Col,0.5077674027777778,Non-misegulated genes
AT1G17940,H3K27-ubp5,0.6445310217729393,Non-misegulated genes
AT1G17970,H3K27-Col,0.5422770986547085,Non-misegulated genes
AT1G17970,H3K27-ubp5,0.93137140532081375,Non-misegulated genes
AT1G17980,H3K27-Col,0.6641818383311604,Non-misegulated genes
AT1G17980,H3K27-ubp5,0.7157108630136987,Non-misegulated genes
AT1G18030,H3K27-Col,0.554870855450237,Non-misegulated genes
AT1G18030,H3K27-ubp5,0.6632127072243346,Non-misegulated genes
AT1G18060,H3K27-Col,0.6099823322033898,Non-misegulated genes
AT1G18060,H3K27-ubp5,0.6363714423076923,Non-misegulated genes
AT1G18070,H3K27-Col,0.45151674573643413,Non-misegulated genes
AT1G18070,H3K27-ubp5,0.5574434483627204,Non-misegulated genes
AT1G18080,H3K27-Col,0.5202626166134185,Non-misegulated genes
AT1G18080,H3K27-ubp5,0.5496528042168675,Non-misegulated genes
AT1G18090,H3K27-Col,0.5891645759162304,Non-misegulated genes
AT1G18090,H3K27-ubp5,0.734421527700831,Non-misegulated genes
AT1G18150,H3K27-Col,0.4922475,Non-misegulated genes
AT1G18150,H3K27-ubp5,0.5461262563106796,Non-misegulated genes
AT1G18160,H3K27-Col,0.5884856158323633,Non-misegulated genes
AT1G18160,H3K27-ubp5,0.7051762,Non-misegulated genes
AT1G18170,H3K27-Col,0.5633512519379845,Non-misegulated genes
AT1G18170,H3K27-ubp5,0.8959016968973746,Non-misegulated genes
AT1G18180,H3K27-Col,0.8226570824524313,Downregulated
AT1G18180,H3K27-ubp5,1.3094321782178218,Downregulated
AT1G18210,H3K27-Col,1.013104926984127,Non-misegulated genes
AT1G18210,H3K27-ubp5,0.5560679971346705,Non-misegulated genes
AT1G18250,H3K27-Col,0.7458833489208633,Non-misegulated genes
AT1G18250,H3K27-ubp5,0.660486609053498,Non-misegulated genes
AT1G18260,H3K27-Col,0.4406952804878049,Non-misegulated genes
AT1G18260,H3K27-ubp5,0.5084472957746479,Non-misegulated genes
AT1G18270,H3K27-Col,0.6357296153436335,Non-misegulated genes
AT1G18270,H3K27-ubp5,0.7206714308390023,Non-misegulated genes
AT1G18340,H3K27-Col,0.4259020458715596,Non-misegulated genes
AT1G18340,H3K27-ubp5,0.7008362713987474,Non-misegulated genes
AT1G18400,H3K27-Col,2.5986122527363182,Non-misegulated genes
AT1G18400,H3K27-ubp5,2.0733608321342927,Non-misegulated genes
AT1G18450,H3K27-Col,0.4935707030965392,Non-misegulated genes
AT1G18450,H3K27-ubp5,0.6436444579439252,Non-misegulated genes
AT1G18460,H3K27-Col,0.5103839477477478,Non-misegulated genes
AT1G18460,H3K27-ubp5,0.6760193953804348,Non-misegulated genes
AT1G18470,H3K27-Col,0.4840381361502347,Non-misegulated genes
AT1G18470,H3K27-ubp5,0.626721675,Non-misegulated genes
AT1G18480,H3K27-Col,0.5287805223880597,Non-misegulated genes
AT1G18480,H3K27-ubp5,0.5671993784860557,Non-misegulated genes
AT1G18485,H3K27-Col,0.6319805,Non-misegulated genes
AT1G18485,H3K27-ubp5,0.7573588912071535,Non-misegulated genes
AT1G18490,H3K27-Col,0.6081319946808511,Non-misegulated genes
AT1G18490,H3K27-ubp5,0.61036703926097,Non-misegulated genes
AT1G18500,H3K27-Col,0.5369540310457517,Non-misegulated genes
AT1G18500,H3K27-ubp5,0.6484067142857143,Non-misegulated genes
AT1G18540,H3K27-Col,0.4326753626943005,Non-misegulated genes
AT1G18540,H3K27-ubp5,0.5752339151291513,Non-misegulated genes
AT1G18560,H3K27-Col,0.5660948837719298,Non-misegulated genes
AT1G18560,H3K27-ubp5,0.6389315648994516,Non-misegulated genes
AT1G18580,H3K27-Col,0.6019239376498801,Non-misegulated genes
AT1G18580,H3K27-ubp5,0.7254934589178357,Non-misegulated genes
AT1G18590,H3K27-Col,0.656034254032258,Non-misegulated genes
AT1G18590,H3K27-ubp5,0.6365685819397994,Non-misegulated genes
AT1G18600,H3K27-Col,0.5357725190839695,Non-misegulated genes
AT1G18600,H3K27-ubp5,0.6281492426778242,Non-misegulated genes
AT1G18620,H3K27-Col,0.5396771735099338,Non-misegulated genes
AT1G18620,H3K27-ubp5,0.7327469296333003,Non-misegulated genes
AT1G18640,H3K27-Col,0.556318535,Non-misegulated genes
AT1G18640,H3K27-ubp5,0.6758053313373253,Non-misegulated genes
AT1G18650,H3K27-Col,0.4442098947368421,Non-misegulated genes
AT1G18650,H3K27-ubp5,0.49380485754189946,Non-misegulated genes
AT1G18660,H3K27-Col,0.5278261797468354,Non-misegulated genes
AT1G18660,H3K27-ubp5,0.5992906376344086,Non-misegulated genes
AT1G18670,H3K27-Col,0.5235931163166397,Non-misegulated genes
AT1G18670,H3K27-ubp5,0.6633184873853211,Non-misegulated genes
AT1G18680,H3K27-Col,0.41044906214689264,Non-misegulated genes
AT1G18680,H3K27-ubp5,0.7016962551928784,Non-misegulated genes
AT1G18690,H3K27-Col,0.625710200617284,Non-misegulated genes
AT1G18690,H3K27-ubp5,0.8837940800889877,Non-misegulated genes
AT1G18700,H3K27-Col,0.4383675217932752,Non-misegulated genes
AT1G18700,H3K27-ubp5,0.5735529657894737,Non-misegulated genes
AT1G18710,H3K27-Col,3.888815174774775,Upregulated
AT1G18710,H3K27-ubp5,2.22527076936027,Upregulated
AT1G18720,H3K27-Col,0.4059612324840765,Non-misegulated genes
AT1G18720,H3K27-ubp5,0.501341059945504,Non-misegulated genes
AT1G18730,H3K27-Col,0.560849701754386,Non-misegulated genes
AT1G18730,H3K27-ubp5,0.6423452278911564,Non-misegulated genes
AT1G18740,H3K27-Col,0.3905029344262295,Non-misegulated genes
AT1G18740,H3K27-ubp5,0.5987752108843537,Non-misegulated genes
AT1G18745,H3K27-Col,0.4424439846153846,Upregulated
AT1G18745,H3K27-ubp5,0.6029280112359551,Upregulated
AT1G18800,H3K27-Col,0.5120273123123124,Non-misegulated genes
AT1G18800,H3K27-ubp5,0.5577251710213776,Non-misegulated genes
AT1G18810,H3K27-Col,4.138350603932584,Non-misegulated genes
AT1G18810,H3K27-ubp5,3.7723413209393346,Non-misegulated genes
AT1G18830,H3K27-Col,0.7681902045690551,Upregulated
AT1G18830,H3K27-ubp5,0.782336030511811,Upregulated
AT1G18840,H3K27-Col,0.6496108924242424,Non-misegulated genes
AT1G18840,H3K27-ubp5,0.8298176909307876,Non-misegulated genes
AT1G18850,H3K27-Col,0.5251121718213059,Non-misegulated genes
AT1G18850,H3K27-ubp5,0.6737390958904109,Non-misegulated genes
AT1G18890,H3K27-Col,0.5982728703374778,Non-misegulated genes
AT1G18890,H3K27-ubp5,0.682092387195122,Non-misegulated genes
AT1G18900,H3K27-Col,0.626090581775701,Non-misegulated genes
AT1G18900,H3K27-ubp5,0.6388552197231834,Non-misegulated genes
AT1G18950,H3K27-Col,0.5929821527494908,Non-misegulated genes
AT1G18950,H3K27-ubp5,0.6985857497942387,Non-misegulated genes
AT1G19000,H3K27-Col,0.40403108424908424,Non-misegulated genes
AT1G19000,H3K27-ubp5,0.6202411343283583,Non-misegulated genes
AT1G19100,H3K27-Col,0.4816439618406285,Non-misegulated genes
AT1G19100,H3K27-ubp5,0.6561456918833727,Non-misegulated genes
AT1G19110,H3K27-Col,0.5161393105802048,Non-misegulated genes
AT1G19110,H3K27-ubp5,0.6981191976744187,Non-misegulated genes
AT1G19120,H3K27-Col,0.5291155,Non-misegulated genes
AT1G19120,H3K27-ubp5,0.7080931075697211,Non-misegulated genes
AT1G19130,H3K27-Col,0.47416989893617023,Non-misegulated genes
AT1G19130,H3K27-ubp5,0.7304040869565217,Non-misegulated genes
AT1G19140,H3K27-Col,0.49924895532646046,Non-misegulated genes
AT1G19140,H3K27-ubp5,0.6212461666666667,Non-misegulated genes
AT1G19150,H3K27-Col,0.7136213720930232,Non-misegulated genes
AT1G19150,H3K27-ubp5,0.6295572969432315,Non-misegulated genes
AT1G19200,H3K27-Col,0.786782328,Downregulated
AT1G19200,H3K27-ubp5,1.832121426506024,Downregulated
AT1G19270,H3K27-Col,0.5253495716981132,Downregulated
AT1G19270,H3K27-ubp5,0.6877300513513513,Downregulated
AT1G19290,H3K27-Col,0.5374198444022771,Non-misegulated genes
