gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	effect
AT5G48530	9.24400958264478	-1.0725883573735	0.520082550303157	0	0.555500458521437	0.5902816649855	YES
AT5G48540	26.9585312324805	-1.09170989125604	0.518808151688371	0	0.570155604711031	0.604766973791886	YES
AT5G48543	0	NA	NA	NA	NA	NA	NA
AT5G48545	74.6480520048265	-0.101658213992898	0.200524809240578	4.47995332552255	3.73296817247013e-06	1.80770922885172e-05	NO
AT5G48550	0.204648394611446	-0.979050675276544	3.19577110738865	0.00655532703046887	0.497384821615745	NA	NA
AT5G48560	18.4790866166786	-0.256713411765525	0.385306404135425	1.92907924772834	0.0268605124187711	0.0396132708550272	NO
AT5G48570	9.04316249428367	-2.64809423871343	0.625770329196617	0	0.995777054236991	1	YES
AT5G48575	0	NA	NA	NA	NA	NA	NA
AT5G48580	121.073903525235	0.476867595068693	0.163854299424946	3.19266816169771	0.000704824194732614	0.00165899373403138	NO
AT5G48590	107.504540579201	0.0363318491912739	0.159007669226894	6.060513656317	6.78437649125839e-10	1.09203383074759e-08	NO
AT5G48595	0	NA	NA	NA	NA	NA	NA
AT5G48600	12.2964204301976	0.333002984805115	0.41355925825964	1.61282090020611	0.0533917120164478	0.0719498866956725	YES
AT5G48605	0	NA	NA	NA	NA	NA	NA
AT5G48610	17.6619873924637	0.263379639798	0.370684691614452	1.9871885105203	0.0234507553017902	0.035189956287179	NO
AT5G48620	108.312521864578	0.225737728087344	0.166763898509807	4.64286502553264	1.71805417858162e-06	9.27525040554324e-06	NO
AT5G48630	58.8796679261555	0.303201046955144	0.220602379667901	3.15861938612734	0.000792591837558774	0.00183606567773835	NO
AT5G48640	34.6494317021864	-0.143559021505221	0.282516805015201	3.0314691490607	0.00121683394412626	0.00266546879447408	NO
AT5G48650	1.17841422254565	-3.47083121371677	1.52570208044998	0	0.947327085597558	NA	NA
AT5G48655	69.7675735971115	-0.365151966844533	0.190995872419307	3.32388352226659	0.000443866325217096	0.00110963228333091	NO
