gene,type,gene_model_description,all_gene_symbols,log2foldchange,p_value,ubp5_target
AT5G04275,NA,NA,NA,NA,NA,NA
AT5G04320,NA,NA,NA,NA,NA,NA
AT5G04330,NA,NA,NA,NA,NA,NA
AT5G04410,NA,NA,NA,NA,NA,NA
AT5G04520,NA,NA,NA,NA,NA,NA
AT5G04550,NA,NA,NA,NA,NA,NA
AT5G04600,NA,NA,NA,NA,NA,NA
AT5G04600,NA,NA,NA,NA,NA,NA
AT5G04620,NA,NA,NA,NA,NA,NA
AT5G04630,NA,NA,NA,NA,NA,NA
AT5G00975,NA,NA,NA,NA,NA,NA
AT5G00985,NA,NA,NA,NA,NA,NA
AT5G00990,NA,NA,NA,NA,NA,NA
AT5G04800,NA,NA,NA,NA,NA,NA
AT5G04820,NA,NA,NA,NA,NA,NA
AT5G04930,NA,NA,NA,NA,NA,NA
AT5G05080,NA,NA,NA,NA,NA,NA
AT5G05100,NA,NA,NA,NA,NA,NA
AT5G05360,NA,NA,NA,NA,NA,NA
AT5G05380,NA,NA,NA,NA,NA,NA
AT5G05470,NA,NA,NA,NA,NA,NA
AT5G05700,NA,NA,NA,NA,NA,NA
AT5G05810,NA,NA,NA,NA,NA,NA
AT5G05920,NA,NA,NA,NA,NA,NA
AT5G05930,NA,NA,NA,NA,NA,NA
AT5G01155,NA,NA,NA,NA,NA,NA
AT5G01255,NA,NA,NA,NA,NA,NA
AT5G06390,NA,NA,NA,NA,NA,NA
AT5G06430,NA,NA,NA,NA,NA,NA
AT5G06560,NA,NA,NA,NA,NA,NA
AT5G06590,NA,NA,NA,NA,NA,NA
AT5G06610,NA,NA,NA,NA,NA,NA
AT5G06680,NA,NA,NA,NA,NA,NA
AT5G06780,NA,NA,NA,NA,NA,NA
AT5G06910,NA,NA,NA,NA,NA,NA
AT5G06950,NA,NA,NA,NA,NA,NA
AT5G07120,NA,NA,NA,NA,NA,NA
AT5G07270,NA,NA,NA,NA,NA,NA
AT5G07320,NA,NA,NA,NA,NA,NA
AT5G07400,downregulated,"forkhead-associated domain-containing protein / FHA domain-containing protein; FUNCTIONS IN: hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides, phosphoric diester hydrolase activity, zinc ion binding, nucleic acid binding; INVOLVED IN: DNA repair; LOCATED IN: nucleus; EXPRESSED IN: sperm cell, seed; EXPRESSED DURING: F mature embryo stage; CONTAINS InterPro DOMAIN/s: Tyrosyl-DNA phosphodiesterase (InterPro:IPR010347), SMAD/FHA domain (InterPro:IPR008984), Forkhead-associated (FHA) domain (InterPro:IPR000253), HIP116, Rad5p N-terminal (InterPro:IPR014905); BEST Arabidopsis thaliana protein match is: tyrosyl-DNA phosphodiesterase-related (TAIR:AT5G15170.1); Has 394 Blast hits to 361 proteins in 119 species: Archae - 0; Bacteria - 2; Metazoa - 165; Fungi - 89; Plants - 76; Viruses - 0; Other Eukaryotes - 62 (source: NCBI BLink).",NA,-0.83452112785047,0.00246992376887323,TRUE
AT5G07625,NA,NA,NA,NA,NA,NA
AT5G07730,NA,NA,NA,NA,NA,NA
AT5G07740,NA,NA,NA,NA,NA,NA
AT5G07940,NA,NA,NA,NA,NA,NA
AT5G07970,NA,NA,NA,NA,NA,NA
AT5G01455,NA,NA,NA,NA,NA,NA
AT5G08040,NA,NA,NA,NA,NA,NA
AT5G08080,NA,NA,NA,NA,NA,NA
AT5G08110,NA,NA,NA,NA,NA,NA
AT5G08130,NA,NA,NA,NA,NA,NA
AT5G01475,NA,NA,NA,NA,NA,NA
AT5G08280,NA,NA,NA,NA,NA,NA
AT5G08330,downregulated,"TCP family transcription factor ; CONTAINS InterPro DOMAIN/s: Transcription factor, TCP (InterPro:IPR005333), Transcription factor TCP subgroup (InterPro:IPR017887); BEST Arabidopsis thaliana protein match is: TCP family transcription factor  (TAIR:AT5G23280.1); Has 954 Blast hits to 946 proteins in 163 species: Archae - 0; Bacteria - 6; Metazoa - 29; Fungi - 0; Plants - 913; Viruses - 0; Other Eukaryotes - 6 (source: NCBI BLink).",(AtTCP11);TCP DOMAIN PROTEIN 11 (TCP11),-0.567608276194087,0.00249698229863704,FALSE
AT5G08335,NA,NA,NA,NA,NA,NA
AT5G08360,NA,NA,NA,NA,NA,NA
AT5G08510,NA,NA,NA,NA,NA,NA
AT5G08550,NA,NA,NA,NA,NA,NA
AT5G08640,upregulated,Encodes a flavonol synthase that catalyzes formation of flavonols from dihydroflavonols. Co-expressed with CHI and CHS (qRT-PCR).,(ATFLS1);FLAVONOL SYNTHASE 1 (FLS1);FLAVONOL SYNTHASE (FLS),1.39985170997215,1.38854271179421e-8,TRUE
AT5G09270,NA,NA,NA,NA,NA,NA
AT5G09310,NA,NA,NA,NA,NA,NA
AT5G09390,NA,NA,NA,NA,NA,NA
AT5G09443,NA,NA,NA,NA,NA,NA
AT5G09580,NA,NA,NA,NA,NA,NA
AT5G09590,NA,NA,NA,NA,NA,NA
AT5G09620,NA,NA,NA,NA,NA,NA
AT5G09760,NA,NA,NA,NA,NA,NA
AT5G09800,NA,NA,NA,NA,NA,NA
AT5G09810,NA,NA,NA,NA,NA,NA
AT5G09830,NA,NA,NA,NA,NA,NA
AT5G09870,NA,NA,NA,NA,NA,NA
AT5G09880,NA,NA,NA,NA,NA,NA
AT5G09920,NA,NA,NA,NA,NA,NA
AT5G10010,NA,NA,NA,NA,NA,NA
AT5G10060,NA,NA,NA,NA,NA,NA
AT5G10070,NA,NA,NA,NA,NA,NA
AT5G10110,NA,NA,NA,NA,NA,NA
AT5G01675,NA,NA,NA,NA,NA,NA
AT5G10490,NA,NA,NA,NA,NA,NA
AT5G01765,NA,NA,NA,NA,NA,NA
AT5G00360,NA,NA,NA,NA,NA,NA
AT5G01815,NA,NA,NA,NA,NA,NA
AT5G10780,NA,NA,NA,NA,NA,NA
AT5G10940,NA,NA,NA,NA,NA,NA
AT5G10980,NA,NA,NA,NA,NA,NA
AT5G11070,NA,NA,NA,NA,NA,NA
AT5G00365,NA,NA,NA,NA,NA,NA
AT5G11150,NA,NA,NA,NA,NA,NA
AT5G11170,NA,NA,NA,NA,NA,NA
AT5G11310,NA,NA,NA,NA,NA,NA
AT5G11425,NA,NA,NA,NA,NA,NA
AT5G11470,NA,NA,NA,NA,NA,NA
AT5G11500,NA,NA,NA,NA,NA,NA
AT5G11530,NA,NA,NA,NA,NA,NA
AT5G11550,NA,NA,NA,NA,NA,NA
AT5G11650,NA,NA,NA,NA,NA,NA
AT5G00375,NA,NA,NA,NA,NA,NA
AT5G11770,NA,NA,NA,NA,NA,NA
AT5G11840,NA,NA,NA,NA,NA,NA
AT5G11860,NA,NA,NA,NA,NA,NA
AT5G12120,NA,NA,NA,NA,NA,NA
AT5G12190,NA,NA,NA,NA,NA,NA
AT5G12230,NA,NA,NA,NA,NA,NA
AT5G12840,downregulated,"Encodes a subunit of CCAAT-binding complex, binds to CCAAT box motif present in some plant promoter sequences. One of three members of this class (HAP2A, HAP2B, HAP2C), it is expressed in vegetative and reproductive tissues.","(HAP2A);""NUCLEAR FACTOR Y, SUBUNIT A1"" (NF-YA1); (ATHAP2A);EMBRYO DEFECTIVE 2220 (emb2220)",-1.1621497839986,9.6761276233855e-14,TRUE
AT5G12940,NA,NA,NA,NA,NA,NA
AT5G13020,NA,NA,NA,NA,NA,NA
AT5G02045,NA,NA,NA,NA,NA,NA
AT5G13450,NA,NA,NA,NA,NA,NA
AT5G13480,NA,NA,NA,NA,NA,NA
AT5G13680,NA,NA,NA,NA,NA,NA
AT5G13740,NA,NA,NA,NA,NA,NA
AT5G13790,NA,NA,NA,NA,NA,NA
AT5G13810,NA,NA,NA,NA,NA,NA
AT5G02115,NA,NA,NA,NA,NA,NA
AT5G13890,NA,NA,NA,NA,NA,NA
AT5G14050,upregulated,"Transducin/WD40 repeat-like superfamily protein; FUNCTIONS IN: nucleotide binding; INVOLVED IN: biological_process unknown; LOCATED IN: CUL4 RING ubiquitin ligase complex; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: WD40 repeat 2 (InterPro:IPR019782), WD40 repeat-like-containing domain (InterPro:IPR011046), WD40 repeat, conserved site (InterPro:IPR019775), WD40-repeat-containing domain (InterPro:IPR017986), WD40/YVTN repeat-like-containing domain (InterPro:IPR015943), WD40 repeat (InterPro:IPR001680), WD40 repeat, subgroup (InterPro:IPR019781); BEST Arabidopsis thaliana protein match is: TBP-associated factor 5 (TAIR:AT5G25150.1); Has 6115 Blast hits to 4690 proteins in 400 species: Archae - 26; Bacteria - 2036; Metazoa - 1593; Fungi - 1149; Plants - 369; Viruses - 2; Other Eukaryotes - 940 (source: NCBI BLink).",NA,0.517657100225077,0.00217962236782411,TRUE
AT5G14170,NA,NA,NA,NA,NA,NA
AT5G14230,NA,NA,NA,NA,NA,NA
AT5G14260,NA,NA,NA,NA,NA,NA
AT5G14310,NA,NA,NA,NA,NA,NA
AT5G14500,downregulated,"aldose 1-epimerase family protein; FUNCTIONS IN: carbohydrate binding, isomerase activity, aldose 1-epimerase activity, catalytic activity; INVOLVED IN: galactose metabolic process, carbohydrate metabolic process; LOCATED IN: cellular_component unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Glycoside hydrolase-type carbohydrate-binding (InterPro:IPR011013), Aldose 1-epimerase (InterPro:IPR008183), Glycoside hydrolase-type carbohydrate-binding, subgroup (InterPro:IPR014718); BEST Arabidopsis thaliana protein match is: Galactose mutarotase-like superfamily protein (TAIR:AT3G01590.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",NA,-0.83518693895056,8.83581140491787e-6,TRUE
AT5G15020,NA,NA,NA,NA,NA,NA
AT5G15120,NA,NA,NA,NA,NA,NA
AT5G15170,NA,NA,NA,NA,NA,NA
AT5G15270,NA,NA,NA,NA,NA,NA
AT5G15320,NA,NA,NA,NA,NA,NA
AT5G15410,NA,NA,NA,NA,NA,NA
AT5G15490,NA,NA,NA,NA,NA,NA
AT5G15510,NA,NA,NA,NA,NA,NA
AT5G15520,NA,NA,NA,NA,NA,NA
AT5G00405,NA,NA,NA,NA,NA,NA
AT5G15540,NA,NA,NA,NA,NA,NA
AT5G15570,NA,NA,NA,NA,NA,NA
AT5G15600,NA,NA,NA,NA,NA,NA
AT5G15610,NA,NA,NA,NA,NA,NA
AT5G15700,NA,NA,NA,NA,NA,NA
AT5G15750,NA,NA,NA,NA,NA,NA
AT5G15760,NA,NA,NA,NA,NA,NA
AT5G02465,NA,NA,NA,NA,NA,NA
AT5G15870,NA,NA,NA,NA,NA,NA
AT5G15920,NA,NA,NA,NA,NA,NA
AT5G15980,NA,NA,NA,NA,NA,NA
AT5G16050,downregulated,"Encodes GF14 upsilon chain, a 14-3-3 gene family member.",(GF14 UPSILON);GENERAL REGULATORY FACTOR 5 (GRF5),-0.465857802096896,0.00141212365057182,TRUE
AT5G16110,NA,NA,NA,NA,NA,NA
AT5G16200,NA,NA,NA,NA,NA,NA
AT5G16270,NA,NA,NA,NA,NA,NA
AT5G16340,NA,NA,NA,NA,NA,NA
AT5G16370,NA,NA,NA,NA,NA,NA
AT5G16390,NA,NA,NA,NA,NA,NA
AT5G16420,NA,NA,NA,NA,NA,NA
AT5G16470,NA,NA,NA,NA,NA,NA
AT5G16480,NA,NA,NA,NA,NA,NA
AT5G16590,NA,NA,NA,NA,NA,NA
AT5G16680,NA,NA,NA,NA,NA,NA
AT5G16720,NA,NA,NA,NA,NA,NA
AT5G16730,NA,NA,NA,NA,NA,NA
AT5G16760,NA,NA,NA,NA,NA,NA
AT5G16790,downregulated,"Encodes a component of the putative Arabidopsis THO/TREX complex: THO1 or HPR1 (At5g09860), THO2 (At1g24706), THO3 or TEX1 (At5g56130), THO5 (At5g42920, At1g45233), THO6 (At2g19430), and THO7 (At5g16790, At3g02950). THO/TREX complexes in animals have been implicated in the transport of mRNA precursors.  Mutants of THO3/TEX1, THO1, THO6 accumulate reduced amount of small interfering (si)RNA, suggesting a role of the putative Arabidopsis THO/TREX in siRNA biosynthesis.",(AtTHO7); (THO7),-1.55419064365022,2.08011147882587e-6,TRUE
AT5G16800,NA,NA,NA,NA,NA,NA
AT5G02595,NA,NA,NA,NA,NA,NA
AT5G16880,NA,NA,NA,NA,NA,NA
AT5G16930,NA,NA,NA,NA,NA,NA
AT5G16990,NA,NA,NA,NA,NA,NA
AT5G17020,NA,NA,NA,NA,NA,NA
AT5G17070,NA,NA,NA,NA,NA,NA
AT5G17160,NA,NA,NA,NA,NA,NA
AT5G17240,NA,NA,NA,NA,NA,NA
AT5G02645,NA,NA,NA,NA,NA,NA
AT5G17350,upregulated,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: N-terminal protein myristoylation; LOCATED IN: cellular_component unknown; EXPRESSED IN: 15 plant structures; EXPRESSED DURING: 8 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G03280.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,NA,2.0206418968221,5.05559149809216e-4,FALSE
AT5G17440,NA,NA,NA,NA,NA,NA
AT5G17490,NA,NA,NA,NA,NA,NA
AT5G17510,NA,NA,NA,NA,NA,NA
AT5G17560,NA,NA,NA,NA,NA,NA
AT5G17600,NA,NA,NA,NA,NA,NA
AT5G17770,NA,NA,NA,NA,NA,NA
AT5G17900,NA,NA,NA,NA,NA,NA
AT5G17930,NA,NA,NA,NA,NA,NA
AT5G17980,NA,NA,NA,NA,NA,NA
AT5G18140,NA,NA,NA,NA,NA,NA
AT5G18170,NA,NA,NA,NA,NA,NA
AT5G18240,NA,NA,NA,NA,NA,NA
AT5G18250,NA,NA,NA,NA,NA,NA
AT5G18475,NA,NA,NA,NA,NA,NA
AT5G18520,NA,NA,NA,NA,NA,NA
AT5G18550,NA,NA,NA,NA,NA,NA
AT5G18700,NA,NA,NA,NA,NA,NA
AT5G18760,downregulated,"RING/U-box superfamily protein; FUNCTIONS IN: zinc ion binding; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Zinc finger, C3HC4 RING-type (InterPro:IPR018957), Zinc finger, RING-CH-type (InterPro:IPR011016); BEST Arabidopsis thaliana protein match is: RING/U-box superfamily protein (TAIR:AT3G06330.1); Has 1350 Blast hits to 1348 proteins in 170 species: Archae - 0; Bacteria - 0; Metazoa - 526; Fungi - 109; Plants - 630; Viruses - 4; Other Eukaryotes - 81 (source: NCBI BLink).",NA,-0.51484745344976,0.00148453027041481,TRUE
AT5G18950,NA,NA,NA,NA,NA,NA
AT5G19000,NA,NA,NA,NA,NA,NA
AT5G19025,NA,NA,NA,NA,NA,NA
AT5G19040,upregulated,Encodes cytokinin synthase.,ISOPENTENYLTRANSFERASE 5 (IPT5);ARABIDOPSIS THALIANA ISOPENTENYLTRANSFERASE 5 (ATIPT5),1.08613219496509,3.61759679690434e-4,FALSE
AT5G19390,NA,NA,NA,NA,NA,NA
AT5G19400,NA,NA,NA,NA,NA,NA
AT5G19450,NA,NA,NA,NA,NA,NA
AT5G19480,NA,NA,NA,NA,NA,NA
AT5G19490,NA,NA,NA,NA,NA,NA
AT5G19570,NA,NA,NA,NA,NA,NA
AT5G19590,NA,NA,NA,NA,NA,NA
AT5G19770,NA,NA,NA,NA,NA,NA
AT5G19820,NA,NA,NA,NA,NA,NA
AT5G19900,NA,NA,NA,NA,NA,NA
AT5G20160,NA,NA,NA,NA,NA,NA
AT5G20170,NA,NA,NA,NA,NA,NA
AT5G20350,NA,NA,NA,NA,NA,NA
AT5G20570,NA,NA,NA,NA,NA,NA
AT5G20600,NA,NA,NA,NA,NA,NA
AT5G20680,NA,NA,NA,NA,NA,NA
AT5G03195,NA,NA,NA,NA,NA,NA
AT5G20810,NA,NA,NA,NA,NA,NA
AT5G20890,NA,NA,NA,NA,NA,NA
AT5G20930,NA,NA,NA,NA,NA,NA
AT5G21010,NA,NA,NA,NA,NA,NA
AT5G21020,NA,NA,NA,NA,NA,NA
AT5G21040,NA,NA,NA,NA,NA,NA
AT5G21070,NA,NA,NA,NA,NA,NA
AT5G21090,NA,NA,NA,NA,NA,NA
AT5G21100,NA,NA,NA,NA,NA,NA
AT5G21130,NA,NA,NA,NA,NA,NA
AT5G21140,NA,NA,NA,NA,NA,NA
AT5G21170,NA,NA,NA,NA,NA,NA
AT5G21930,NA,NA,NA,NA,NA,NA
AT5G21940,NA,NA,NA,NA,NA,NA
AT5G21960,NA,NA,NA,NA,NA,NA
AT5G22000,NA,NA,NA,NA,NA,NA
AT5G22010,NA,NA,NA,NA,NA,NA
AT5G22020,upregulated,"Calcium-dependent phosphotriesterase superfamily protein; FUNCTIONS IN: strictosidine synthase activity; INVOLVED IN: alkaloid biosynthetic process, biosynthetic process; LOCATED IN: endomembrane system; CONTAINS InterPro DOMAIN/s: Strictosidine synthase (InterPro:IPR004141), Strictosidine synthase, conserved region (InterPro:IPR018119), Six-bladed beta-propeller, TolB-like (InterPro:IPR011042); BEST Arabidopsis thaliana protein match is: strictosidine synthase-like 3 (TAIR:AT1G08470.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",NA,0.49784650893844,0.00106377193493229,TRUE
AT5G22070,NA,NA,NA,NA,NA,NA
AT5G22250,NA,NA,NA,NA,NA,NA
AT5G22280,NA,NA,NA,NA,NA,NA
AT5G22450,NA,NA,NA,NA,NA,NA
AT5G22630,NA,NA,NA,NA,NA,NA
AT5G22750,NA,NA,NA,NA,NA,NA
AT5G22780,NA,NA,NA,NA,NA,NA
AT5G22788,NA,NA,NA,NA,NA,NA
AT5G22950,NA,NA,NA,NA,NA,NA
AT5G23050,NA,NA,NA,NA,NA,NA
AT5G23070,NA,NA,NA,NA,NA,NA
AT5G23140,NA,NA,NA,NA,NA,NA
AT5G03585,NA,NA,NA,NA,NA,NA
AT5G23340,NA,NA,NA,NA,NA,NA
AT5G23380,NA,NA,NA,NA,NA,NA
AT5G23450,NA,NA,NA,NA,NA,NA
AT5G23460,NA,NA,NA,NA,NA,NA
AT5G23540,NA,NA,NA,NA,NA,NA
AT5G23575,NA,NA,NA,NA,NA,NA
AT5G23590,NA,NA,NA,NA,NA,NA
AT5G23610,NA,NA,NA,NA,NA,NA
AT5G03635,NA,NA,NA,NA,NA,NA
AT5G23690,NA,NA,NA,NA,NA,NA
AT5G23700,NA,NA,NA,NA,NA,NA
AT5G23730,NA,NA,NA,NA,NA,NA
AT5G24030,upregulated,"Encodes a protein with ten predicted transmembrane helices. The SLAH3 protein has similarity to the SLAC1 protein involved in ion homeostasis in guard cells. Although it is not expressed in guard cells, it can complement an slac1-2 mutant suggesting that it performs a similar function. SLAH3:GFP localizes to the plasma membrane.",SLAC1 HOMOLOGUE 3 (SLAH3),0.959829333180972,0.00168420529087143,FALSE
AT5G24318,NA,NA,NA,NA,NA,NA
AT5G24380,NA,NA,NA,NA,NA,NA
AT5G24400,NA,NA,NA,NA,NA,NA
AT5G24590,NA,NA,NA,NA,NA,NA
AT5G24610,NA,NA,NA,NA,NA,NA
AT5G24630,NA,NA,NA,NA,NA,NA
AT5G24650,NA,NA,NA,NA,NA,NA
AT5G24810,NA,NA,NA,NA,NA,NA
AT5G03835,NA,NA,NA,NA,NA,NA
AT5G25060,NA,NA,NA,NA,NA,NA
AT5G25280,NA,NA,NA,NA,NA,NA
AT5G25350,NA,NA,NA,NA,NA,NA
AT5G25754,NA,NA,NA,NA,NA,NA
AT5G04065,NA,NA,NA,NA,NA,NA
AT5G25757,NA,NA,NA,NA,NA,NA
AT5G25780,NA,NA,NA,NA,NA,NA
AT5G04145,NA,NA,NA,NA,NA,NA
AT5G26040,NA,NA,NA,NA,NA,NA
AT5G26160,NA,NA,NA,NA,NA,NA
AT5G26210,NA,NA,NA,NA,NA,NA
AT5G26740,NA,NA,NA,NA,NA,NA
AT5G26720,NA,NA,NA,NA,NA,NA
AT5G26710,NA,NA,NA,NA,NA,NA
AT5G26610,NA,NA,NA,NA,NA,NA
AT5G26760,downregulated,unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF408 (InterPro:IPR007308); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink).,NA,-0.490926480616068,7.05829658934725e-4,TRUE
AT5G26770,NA,NA,NA,NA,NA,NA
AT5G26850,NA,NA,NA,NA,NA,NA
AT5G26910,NA,NA,NA,NA,NA,NA
AT5G26940,NA,NA,NA,NA,NA,NA
AT5G26960,NA,NA,NA,NA,NA,NA
AT5G04345,NA,NA,NA,NA,NA,NA
AT5G27280,NA,NA,NA,NA,NA,NA
AT5G27390,NA,NA,NA,NA,NA,NA
AT5G27610,NA,NA,NA,NA,NA,NA
AT5G27650,NA,NA,NA,NA,NA,NA
AT5G27660,NA,NA,NA,NA,NA,NA
AT5G27740,NA,NA,NA,NA,NA,NA
AT5G27840,NA,NA,NA,NA,NA,NA
AT5G27860,NA,NA,NA,NA,NA,NA
AT5G27990,NA,NA,NA,NA,NA,NA
AT5G28040,NA,NA,NA,NA,NA,NA
AT5G28740,NA,NA,NA,NA,NA,NA
AT5G28840,NA,NA,NA,NA,NA,NA
AT5G30495,NA,NA,NA,NA,NA,NA
AT5G30490,NA,NA,NA,NA,NA,NA
AT5G35410,NA,NA,NA,NA,NA,NA
AT5G35430,NA,NA,NA,NA,NA,NA
AT5G35520,NA,NA,NA,NA,NA,NA
AT5G35680,NA,NA,NA,NA,NA,NA
AT5G35753,NA,NA,NA,NA,NA,NA
AT5G35910,NA,NA,NA,NA,NA,NA
AT5G35980,NA,NA,NA,NA,NA,NA
AT5G36230,NA,NA,NA,NA,NA,NA
AT5G37247,NA,NA,NA,NA,NA,NA
AT5G37370,NA,NA,NA,NA,NA,NA
AT5G37470,NA,NA,NA,NA,NA,NA
AT5G37480,NA,NA,NA,NA,NA,NA
AT5G37540,NA,NA,NA,NA,NA,NA
AT5G37630,NA,NA,NA,NA,NA,NA
AT5G37710,NA,NA,NA,NA,NA,NA
AT5G37750,NA,NA,NA,NA,NA,NA
AT5G37770,NA,NA,NA,NA,NA,NA
AT5G37790,NA,NA,NA,NA,NA,NA
AT5G38040,downregulated,"UDP-Glycosyltransferase superfamily protein; FUNCTIONS IN: transferase activity, transferring hexosyl groups, UDP-glycosyltransferase activity; INVOLVED IN: metabolic process; LOCATED IN: cellular_component unknown; EXPRESSED IN: shoot apex, stem, embryo, sepal, seed; EXPRESSED DURING: petal differentiation and expansion stage, E expanded cotyledon stage, D bilateral stage; CONTAINS InterPro DOMAIN/s: UDP-glucuronosyl/UDP-glucosyltransferase (InterPro:IPR002213); BEST Arabidopsis thaliana protein match is: UDP-Glycosyltransferase superfamily protein (TAIR:AT5G38010.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",NA,-2.23574896655332,1.53982261791709e-11,TRUE
AT5G38050,downregulated,"RNA polymerase II transcription elongation factor; CONTAINS InterPro DOMAIN/s: Eaf, ELL-associated factor (InterPro:IPR019194); BEST Arabidopsis thaliana protein match is: RNA polymerase II transcription elongation factor (TAIR:AT1G71080.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",NA,-1.02941807029918,2.79816845185076e-4,TRUE
AT5G38060,downregulated,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G65000.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,NA,-0.956221367562048,3.68999736155497e-4,TRUE
AT5G38220,downregulated,alpha/beta-Hydrolases superfamily protein; BEST Arabidopsis thaliana protein match is: alpha/beta-Hydrolases superfamily protein (TAIR:AT1G66900.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink).,NA,-0.512737013676406,0.0022062232607815,FALSE
AT5G38300,NA,NA,NA,NA,NA,NA
AT5G38460,NA,NA,NA,NA,NA,NA
AT5G38470,NA,NA,NA,NA,NA,NA
AT5G38560,NA,NA,NA,NA,NA,NA
AT5G38600,NA,NA,NA,NA,NA,NA
AT5G38630,NA,NA,NA,NA,NA,NA
AT5G38690,NA,NA,NA,NA,NA,NA
AT5G38720,NA,NA,NA,NA,NA,NA
AT5G00550,NA,NA,NA,NA,NA,NA
AT5G38840,NA,NA,NA,NA,NA,NA
AT5G38880,NA,NA,NA,NA,NA,NA
AT5G39510,NA,NA,NA,NA,NA,NA
AT5G39570,NA,NA,NA,NA,NA,NA
AT5G39710,NA,NA,NA,NA,NA,NA
AT5G39785,NA,NA,NA,NA,NA,NA
AT5G39850,NA,NA,NA,NA,NA,NA
AT5G39890,NA,NA,NA,NA,NA,NA
AT5G39900,NA,NA,NA,NA,NA,NA
AT5G39960,NA,NA,NA,NA,NA,NA
AT5G40140,NA,NA,NA,NA,NA,NA
AT5G40150,NA,NA,NA,NA,NA,NA
AT5G40200,NA,NA,NA,NA,NA,NA
AT5G40250,NA,NA,NA,NA,NA,NA
AT5G40340,NA,NA,NA,NA,NA,NA
AT5G40390,NA,NA,NA,NA,NA,NA
AT5G40480,NA,NA,NA,NA,NA,NA
AT5G40710,NA,NA,NA,NA,NA,NA
AT5G40720,NA,NA,NA,NA,NA,NA
AT5G40740,NA,NA,NA,NA,NA,NA
AT5G40870,NA,NA,NA,NA,NA,NA
AT5G40945,NA,NA,NA,NA,NA,NA
AT5G41010,NA,NA,NA,NA,NA,NA
AT5G41120,NA,NA,NA,NA,NA,NA
AT5G41370,NA,NA,NA,NA,NA,NA
AT5G41690,NA,NA,NA,NA,NA,NA
AT5G41800,NA,NA,NA,NA,NA,NA
AT5G41910,NA,NA,NA,NA,NA,NA
AT5G41920,NA,NA,NA,NA,NA,NA
AT5G42130,NA,NA,NA,NA,NA,NA
AT5G42300,NA,NA,NA,NA,NA,NA
AT5G42440,NA,NA,NA,NA,NA,NA
AT5G42450,NA,NA,NA,NA,NA,NA
AT5G42520,NA,NA,NA,NA,NA,NA
AT5G42570,NA,NA,NA,NA,NA,NA
AT5G42650,downregulated,"Encodes a member of the  cytochrome p450 CYP74 gene family that functions as an allene oxide synthase. This enzyme catalyzes dehydration of the hydroperoxide to an unstable allene oxide in the JA biosynthetic pathway. It shows a dual catalytic activity, the major one being a 13-AOS but also expressing a 9-AOS activity.",ALLENE OXIDE SYNTHASE (AOS);DELAYED DEHISCENCE 2 (DDE2);CYTOCHROME P450 74A (CYP74A),-1.41200388369361,1.82252878505517e-10,FALSE
AT5G42670,NA,NA,NA,NA,NA,NA
AT5G42890,NA,NA,NA,NA,NA,NA
AT5G42960,NA,NA,NA,NA,NA,NA
